review,stars,sentiment
creo que la descripción te hacen pensar que estarán mejor de lo que llega. algunas pelotas inclusive traían cortes.,2,0
"una porquería, traen sellos de clubs o torneos. tienen iniciales de quién fuera pintadas con plumón y todas vienen raspadas, demasiado. de las 24 que venden 18 son usables y 1 de hecho está cuarteada. si piensan comprarlas mejor compren cualquier otro artículo aunque valga más",1,0
no llego,1,0
i bought color balls and i only recived pink balls and only 4 blues of 100 that is not what i pay for,1,0
"la calidad de las bolas son tan, tan. solo dos colores en este orden, amarillo y rosa. las bolas amarillas son genuinas, las bolas rosadas parecen ser de color autoteñido ya que algunas bolas son medio rosa medio blanco.",1,0
"las pelotas están en buen estado, pero la caja en la que llegó estaba abierta a la fuerza o rota. era para un regalo entonces pésima presentación. tendré que hacer devolución",2,0
nunca lo recibí,1,0
"cualquiera sabe que estas comprando bolas usadas pero la publican como pelotas de alta calidad de la cual caracen en absoluto, ni la mitad de la bolsa está en condiciones de mediana calidad y lo que sobrepasa a cualquiera es que te vendan bolas amarillas y te lleguen bolas muchas bolas blancas que fueron mal pintadas de amarillo. de risa",1,0
"una verdadera porqueria, en mi vida las compraría otra vez",1,0
"no esperaba bolas perfectas por ningún medio, sin embargo estas son bastante terribles. no estoy triste cuando pierdo ninguno de ellos. no volvería a comprar.",2,0
me llego otra cosa,1,0
el pedido llegó incompleto. falta la marca de pelotas plateada que va en medio,1,0
se supone que es un set de colección y la caja venía doblada y maltratada.,1,0
el producto que me enviaron esta incompleto dice 5 piezas y solo venian 4,1,0
no me llego completo el pedido. solicite 10 cajas de pelotas y me llegaron 7que puedo hacer ?,1,0
la primera bola en la manga está reacondicionada. no estoy contento con eso en absoluto.,1,0
"en ninguna parte decía que habría 1 pelota de golf reacondicionada en cada manga de cada caja que acabo de pedir. esto es decepcionante porque mi hijo necesita para el torneo de equipo de golf de viaje y no recibió lo que esperaba. por favor, avise.",2,0
llego incompleto. no tiene un cover para los palos..... que hago? lo demás bien,2,0
"en general cumple con su función, pero a los tres meses se rompió el cierre/zipper.",2,0
compré esta bolsa con mucho tiempo para mi viaje de golf... que sería si enviaran el artículo correcto. pedí una bolsa de pie blk y wht como prefiero caminar por un curso. pero recibí una bolsa de carro negro y amarillo. ni el color correcto ni el modelo correcto. supongo que usaré mi vieja bolsa en mis vacaciones de golf.,1,0
"compré esta bolsa hace poco menos de 4 meses. llevo mucho mis palos cuando estoy jugando al golf. alrededor de un mes después de conseguirlo, en el interior de la bolsa donde van los palos, la tela comenzó a desaparecer. hace aproximadamente 2 semanas, la correa se salió de la bolsa cuando la recogí para llevarla (la costura se deshació). soy capaz de hacer debido, he unido la correa a la llanta de plástico para poder seguir llevando mis palos. traté de presentar una reclamación de garantía en el sitio web hecho por taylor, pero solo enviará el formulario para clubes. así que, en general, si usted está buscando una buena bolsa para llevar o caminar, yo no recomendaría este. después de sólo 4 meses y probablemente cerca de 20 veces al golf, ya estoy necesitado de uno nuevo.",1,0
"compró esta bolsa de golf en agosto 2019 fue genial al principio, pero ahora es mayo 2020 y los agujeros para los palos de golf sigue siendo enganchado en el material interior haciendo que sus palos difícil de entrar en la ranura. fue genial durante los primeros meses...",2,0
bolsa hecha con material barato no es resistente al agua. pero tiene mucho almacenamiento y el refrigerador está bien,2,0
la correa principal de la bolsa se rompió durante la primera vez que la usaba (hoyo 8 caminando y 18). bastante sorprendido de que ni siquiera pudiera pasar por una ronda.,1,0
"el artículo real es agradable, muy agradable y lo que esperaría de los productos de golf taylormade. es ligero, lo cual es importante ya que lo llenarás con un conjunto de palos pesados. el color era un poco más oscuro de lo que pensaba. pero, por supuesto, eso es a veces de esperarse al mirar elementos a través del monitor, virtualmente.sin embargo, se rompió cuando lo saqué de la caja. una de las cámaras separadoras internas está agrietada. además, la caja de entrega estaba dañada. me puse en contacto con el vendedor para devolver y reemplazar una bolsa sin daños, pero el vendedor nunca respondió.mientras que el daño es mínimo y todavía puedo usar la bolsa rota, no compré un artículo dañado, a sabiendas. he seleccionado un nuevo artículo sin daños para la compra. esto no es lo que recibí. hubiera apreciado una respuesta del vendedor.",1,0
"no fue como se describe! no tiene mangas divididas de longitud completa para palos de golf. sin divisores de longitud completa, los clubes golpean juntos y se enredan en la parte inferior de la bolsa. esto es muy engañoso. bolsa no fue como se describe! he devuelto la bolsa para un reembolso. pero se le cobró una cuota de reabastecimiento del 30%, el vendedor no me escuchó. luego tuve que rellenar una reclamación con amazon para recuperar mi pérdida. lo que hizo amazon.",1,0
bolsa es terrible.it ni siquiera se levantará cuando está lleno de decepción clubs.comllete.,1,0
"por lo que cuesta esta bolsa y para la marca, esta bolsa es de mala calidad. este fue un regalo del día del padre. es endeble y no se levantará. muy decepcionado con este producto.",1,0
"esta bolsa bien, pero si usted tiene palos largos se convierte en la parte superior pesado muy fácilmente. peso muy ligero por lo que no parece duradero. yo golf 1-2 veces al mes por lo que funciona para mí.",2,0
"realmente quería gustarme estos zapatos. el precio era correcto y estaban bien mirando. sin embargo, eran muy difíciles de conseguir encima de un calcetín de golf y poner demasiada presión en la parte superior del pie. sólo puedo imaginar lo incómodos que serían después de 18 hoyos en un día caluroso. tampoco había ningún ajuste en cuanto a lo sueltos o apretados que serían, ya que la correa de velcro era básicamente sólo para looks. así que desafortunadamente los estoy devolviendo.",2,0
"estos no son impermeables. también sólo los he tenido durante unos 2,5 meses y están empezando a desgarrarse. sin embargo, son muy cómodos.",2,0
"jugó uno temprano en la mañana zapatos redondos se mojó se manchó, los pies mojados el resto de la ronda. puede que nunca vuelva a usar este zapato de golf. la parte superior está manchada y puede limpiarlos.recomendaría comprar un zapato de golf de estilo diferente a menos que vivas en arizona.",1,0
¿quiero pasar por este proceso de nuevo para costar más dinero y ser decepcionado de nuevo?,1,0
"tenía estos desde mayo y me encanta el ajuste y la sensación, pero jugó en hierba húmeda ayer y un zapato comenzó a gotear. anuncio dice garantía impermeable durante dos años, pero el proceso para obtener un nuevo par parece casi imposible.",2,0
"me gusta lo cómodos que son estos zapatos, pero su afirmación impermeable resultó no ser cierto. yo exclusivamente golf temprano en la mañana cuando hay rocío en el suelo. al final de la ronda los zapatos están empapados y mis calcetines están mojados. si juegas más tarde en el día o en condiciones secas, estos son excelentes zapatos. no trabajaron para mí.",2,0
"recibido, tan pequeño no podía ponerlos en, ordenó fitts más grandes y más anchos bueno ahora, sin embargo arcas duelen.tuvo que pedir órtesis cuestan más que el zapato",2,0
"el pedido debía llegar a más tardar el 26 de junio, estamos a 15 de julio, este aun no llega y no tengo noticias de cuando llegará",1,0
"nunca tengo problemas con encontrar zapatos para encajar. tamaño estándar 9. no hay dedos de los pies alargados o extra. después de leer lo cómodos que eran me decidí a comprar. se ven bien y son resistentes al agua, pero me temo que no son cómodos en absoluto. el problema es la línea cosida dura que va alrededor del talón en el interior. es una cresta pronunciada que simplemente destruye la piel del talón. he tenido palos de golf mucho más cómodos por 1/5 del precio. lo siento. ser zapatos, devolverlos será complicado como he usado un par de veces. bastante decepcionado.",2,0
"el plástico de las sostiene los cordones arrancó mi primera vez poniéndolos. cobra golf (customerservice@cobra.com) me pidió que enviara fotos en un correo electrónico para una posible devolución. de cualquier manera, mala ingeniería de su parte. no vale la pena el dinero.",1,0
"muy decepcionado con la compra de este zapato de golf. anuncio indicado para pedir tamaño más pequeño ya que corrieron grandes. así que compró un tamaño 7 en lugar de mi tamaño habitual 8 y, por desgracia, el 7 era demasiado pequeño. decidió pedir un 7.5 en su lugar y descubrí para mi consternación que el tamaño más grande tenía un precio de $143 vs los $60 de la talla 7. absolutamente inaceptable! nunca he visto tal disparidad de precios entre el tamaño y el color del mismo estilo de zapato. devolveré estos zapatos y nunca más consideraré comprar zapatos marc joseph.",1,0
"pésimo! parecía que estaban bien, pero sacándolos vimos que estaban usados, sucios, olían feo y con pasto....",1,0
incómodo no se puede terminar el back swim completo,1,0
en el primer uso se rompió el refuerzo que tiene. no lo compren.,1,0
"es una maravilla pero se rompe al segundo día, quizá elaborarlo de hule en lugar de plástico.ideal para aprender a tomar el bastón",1,0
"era un regalo para mi hermano que le gusta el golf pero la caja negra es de muy mala calidad, muy débil y no vale la pena el dinero. regrese el articulo",1,0
"su calidad es muy pobre parece papel de lo débil, las guías ensamblan mal su funcionamiento es en el limite mínimo requerido !!",2,0
recibí este producto y me decepcionó inmediatamente. el plástico es barato frágil y es básicamente una bandeja de pintura. el verde es como un matorral y ni siquiera se acostó plano.no desperdicies tu dinero como lo hice...,1,0
"en primer lugar, lo enviaron después de más de 2 semanas. eso también después de recordar enviarlo temprano si es posible.en segundo lugar, a casi rs. 3000, el material plástico es de la calidad más barata. es casi tan delgada como una placa de papel. definitivamente no vale la pena este precio.",1,0
a mi padre no le gustó su regalo del día del padre...,1,0
"no me importa su aspecto barato, pero lo que me desagrada es su verde «césped». está hecho de tela muy ligera, fácil de doblar, similar al plástico, por lo que nunca se queda plana en el suelo. tiene todos esos golpes «flotantes».",2,0
mal comprar plástico barato no desperdiciar su dinero a menos que te guste el golf y vivir en siberia,1,0
"no es lo óptimo para practicar el put. abajo de la zona donde están los hoyos tiene un piso de hule espuma sin desnivel, que provoca un borde muy elevado antes de caer la bola al hoyo q la detiene por completo lo que nunca sucedería en un green normal, error grave de diseño.",2,0
primera vez que lo uso y se quebró la parte de plástico que une los sticks amarillos. mala calidad,2,0
"estos palos son compactos pero frágiles. mientras hago un taladro con el palo en el suelo en un ángulo frente a mí mientras trabajaba en conseguir que mi palmadita esté al revés, golpeo el palo en mi seguimiento a través. el resultado fue 2 articulaciones rotas en el palo. soporte de producto me está enviando un nuevo conjunto y lo agradezco. fundamentalmente, sin embargo, sugeriría simplemente ir con palos que no son plegables ya que creo que son menos susceptibles a romperse",1,0
solo viene una red que no coincide con el tamaño estipulado en la publicación. no trae ningún tipo de estructura para ponerla... parece más una red de pescar que otra cosa muy mal producto,1,0
"me llego el pedido incompleto , solo la red anterior sin los tubos de fijación ni la red posterior, el artículo me interesa mucho pero así no lo deseo ya que no me sirve, ojalá me puedan ayudar a enviar lo que falta o uno nuevo para poder disfrutarlo x completo, agradezco su respuesta pronto",1,0
"describen una red de dimensiones mayores y con marco para uso inmediato. lo que en realidad llega es la red interior para colocar en una estructura que tienes que comprar también. por favor antes de comprar deben tener claro lo que adquieren, que no les pase lo que a mi...",1,0
no era lo que esperaba. las indicaciones y fotos engañan. es lo que esperaba las especificaciones y las fotos engañan. solo es una red que debes buscar donde colgarla.,1,0
"la imagen no refleja el producto, me fui con la finta",1,0
"en la imagen aparece la estructura rígida para el montaje y no me la enviaron , solo enviaron la red. estoy inconforme , así la red no me sirve",1,0
"la foto que sale en lanpublicidad o descripción del artículo, tiene una red completa. y solo te llega un pedazo de red.eso es engañar a los clientes",1,0
la foto muestra soportes y llega la pura red!!!,2,0
"soy una persona a la que no se le dificulta instalar nada. soy ingeniero y normalmente armo de todo. sin embargo, esta red es una porqueria. si la instalas para uso exterior sin la base, casi le soplas y se cae ya sea para adelante o para atras. si le pones la base igual, la base ni siquiera soporta el peso de la red! la peor compra que he hecho en amazon. lo barato sale caro.",1,0
"en el diseño falto incluir un ancla o sujeción al pasto, se cae cuando esta parado, para que funcionara lo tendrias que amarrar o sujetar hacia el piso con otros materiales.su geometria no esta diseñada para mantenerse parada como en la foto",1,0
"a los 3 meses de haberla comprado, van 4 aros de plástico que se rompen, haciendo inservible la red. no recomendable ni poco.",1,0
"sólo es recomendable si vas a dejarla instalada, quitarla y ponerla es una monserga. la red soporta perfecto los tiros realizados con el driver y demás bastones, sin embargo el marco cae debido a la falta de soporte.la instalación no puede realizarse por sólo una persona.",2,0
"diferente a las fotos, muy difícil de poner para una sola persona y ocupa mucho espacio para tensar la red, yo lo devolví",2,0
"hace su trabajo. como muchos mensajes indican que el post son absolutamente terribles. los reemplazé inmediatamente con algunas barras de armadura 3/4 que tenía alrededor, sin problemas desde entonces. es un poco en el lado pequeño, pero siempre que usted está razonablemente seguro de que puede golpear la pelota estará bien. la red no es muy duradera, lo tenía durante dos semanas y la mayoría de los lazos en los lados se han arrancado y ya han tenido que arreglar un agujero. he visto algunos comentarios sobre que la red es demasiado apretada, pero la configuré como la imagen en la caja y cualquier más flojo y sería demasiado pequeño.bueno para uso ligero, y a un precio barato, pero si realmente está buscando tener práctica comprometida regularmente, es mejor comprar una red de buena calidad a un precio similar y construir algo propio. un montón de buenos videos de youtube sobre cómo.",2,0
"¡esta red es una pérdida de tiempo! si pudiera darle cero estrella, lo haría. se rompió después de menos de 10 disparos de hierro cortos desde 12 pies de distancia y no soy un bateador largo. no pierdas el tiempo, el hilo no está hecho de nylon. ¡no hay durabilidad en absoluto!",1,0
"la «parte verde» vino doblada. han pasado unos días y los pliegues todavía no se han ido. ¿cómo se practica poner con esos golpes en el verde? también la parte de plástico se sintió barato. las 3 pelotas de golf vienen con el artículo? usted puede recoger mucho mejores pelotas de golf en su campo de prácticas local. todo en todos, definitivamente no vale cad150.",1,0
"llegó doblada la varilla del bastón sklz. no lo voy a regresar... me ha de costar mucho el regresarlo... tiempo y dinero y quién sabe si me hagan buena la garantía, pero... ¿a qué costo?mejor voy a tratar de enderezar la varilla con un martillo y una tabla. si logro enderezarla y probar el funcionamiento del bastón con resultado satisfactorio, quizá le ponga 4 estrellas.",2,0
"tacto sintético extraño y no muy duradero. el pegado lateral se desgasta y se deshace fácilmente. después de unos 10 cubos grandes comienza a desmoronarse. concedo que mi agarre está un poco fuera, pero el cuero se ha aguantado mejor.",2,0
"pues me ha sacado una ampolla en el elíndice izquierdo grande en solo 50 pelotas de práctica, el acabado interno delata a kilómetros que se producido en china con los estándares de calidad más bajos, dinero tirado a la basura. no lo recomiendo",1,0
esta super delgadito y corriente... no me gusto para nada,1,0
pedi un guante talla m y mandaron uno talla x junior,1,0
"compre men’s large, me mandaron cadets large. el guante está bien pero no es lo que solicite, es un poco más corto que lo requerido.update- al no tener el largo correcto se mueve y promueve ampollas. muy decepcionado.",1,0
"nunca me llegó el producto, no sé si se me devolvió el importe de la compra",1,0
la talla g viene con dedos muy muy largosguante inutilizable,1,0
"pedí blue. ¿te queda bastante bien? sí. desafortunadamente, lo he usado 3 veces ahora y cada vez que ha manchado mi mano drásticamente sin ningún indicio de dejar caer. mi mano parece un pitufo. ¿hay una solución? envíame un guante que no gotee dye y consideraré cambiar esto a 5 estrellas. no puedo quitarme el azul. tiene que desgastarse con el tiempo y soy un profesional de día.",2,0
arrancado después de 2 rondas de golf. no es de buena calidad. no lo haría por esto otra vez!!!,1,0
"guante dividido en la costura del pulgar después de un uso, no se espera con un producto callaway.",2,0
"no contento con este producto. soy un jugador regular así que necesito durabilidad. después de la semana 1, el guante está mal marcado. no arrancó simplemente pierde blancura casi de inmediato. el rasgón llegó en la semana 2, donde la tela se encuentra con el cuero en el dorso de la mano. no recomendaría",1,0
"en general el filtro ayudo a descansar los ojos. sin embargo no tuve tiempo de utilizarlos para realmente evaluar su efectividad, ya que a las dos semanas de uso normal, con cuidado de no tirarlos o golpearlos el puente se rompió.al parecer si no son exactamente de tu medida la bisagra hace presión en el armazón y lo truena.para alguien que nunca ha utilizado lentes es imposible saber cuál es tu medida, y el fabricante aunque presenta las dimensiones, no te advierte de este problema y no explica cómo medir tu cabeza para saber si son o no los que necesitas.resulta ser que los modelos caros de este fabricante tienen las bisagras flexibles que posiblemente eviten que se rompan, pero por mi cuenta sería arriesgar otros 500 pesos.",1,0
initally me encantaron estas gafas de sol aunque después de unos meses los marcos comenzaron a pelarse. pero empeoró con el tiempo. sólo los he tenido tímidos de un año y se ven horribles. muy decepcionado. las lentes son geniales.. los marcos no son,2,0
"estaba buscando un juego de gafas de sol eagle eye porque realmente me gusta mi otro par (eagle eyes tuscan gafas de sol). quería algo con una lente más grande, pero estos eran realmente grandes e incómodos. supongo que ese es el riesgo con ordenar gafas de sol en línea.",2,0
"ordenó este par después de gran suerte con otro par de ojos de águila (el modelo centinela). la degeneración macular corre en mi familia así que quiero mis ojos protegidos en los rayos uv y la región clave del espectro. hace un gran trabajo en eso, pero después de un año, el recubrimiento comenzó a separarse de las lentes en las cuatro esquinas. muy decepcionante.buscando otra empresa con una lente de mejor calidad.",1,0
lente no polarizada,1,0
"5ª ronda de usar este putter la cabeza se desprendió del putter mediados putt. nunca he visto nada parecido. me encantaba antes de que esto pasara. he pedido el reemplazo pero aún no lo he recibido, así que actualizaré mi opinión una vez que la reciba.",1,0
el anunciante no especificó que el equipo es para zurdola devolución ha sido un tormentono tengo seguimiento de la devolución y tan poco de los abonos,1,0
abajo en los comentarios dicen que es para diestro y resulta que nono respetan la devolucion y no dan seguimiento.nada recomendable,1,0
"inicialmente compró uno de estos clubes en mayo de 2020. lo usé durante 2 semanas con mucho éxito. estaba muy contento con la adquisición de un club chipper ya que este fue el primero en mi historia (golf 6 años). básicamente no tenía errores con él y pondría la pelota más cerca del pin luego con mi cuña de lanzamiento. durante 1 ronda como lo estaba colocando de nuevo en mi bolsa, la cabeza se separó del eje. no lo tiré, sólo lo coloqué de nuevo con facilidad. obviamente existía una fractura en la línea del cabello. tenía sentido ya que mi disparo anterior no golpeó como lo había hecho antes. debido a que pasaron 2 semanas después de la propiedad, pude regresar a través de amazon. decidí conseguir otro porque pensaba que esto era una casualidad o solo un defecto. así que junio 2020 obtengo mi 2do ez intech chipper. una vez más está golpeando bien. sin embargo, justo después de que terminara el período de retorno (5 semanas después, mediados de julio de 2020) intento un tiro en el green. la cabeza sale volando después del contacto y podría haber herido a algunos si les golpeó en la cabeza, etc este club no fue abusado de ninguna manera. donde el hosel conecta el eje y la cabeza del palo es súper delgado y por lo tanto muy débil. este es un defecto de diseño súper. desafortunadamente, no fue hasta después de mi experiencia que vi otras críticas describiendo exactamente lo mismo. nunca hago comentarios aquí, pero si este artículo alguna vez está en stock de nuevo, manténgase alejado. funciona excelente hasta que se rompe. habría conseguido una revisión de 5 estrellas, pero 1 estrella para una mala durabilidad.",1,0
"vale, tal vez recibí un poco de un club, y el resto puede estar bien. hoy estaba en el séptimo hoyo y decidí utilizar este club, que importante tener en cuenta, podría haber sido utilizado 3 veces antes. el club se rompió en dos piezas donde el eje se encuentra con el hosel y la parte inferior del club fue volando sobre el verde casi golpeando a mi compañero. no tomaría tiempo para escribir esta reseña si fuera algo que hice mal, pero fue un ascensor fácil al green.",1,0
"como dije después de sólo dos usos, la parte inferior es decir que la zona de golpe se corta irrecuperablemente y pasé muy cerca para herir a mi compañero de juego, por lo que tiramos el palo y la cabeza de la misma, no pido el reembolso teniendo en cuenta que yo no tenía la presencia de la mente para tomar una foto o incluso para reportarlo, debe ser dijo que yo era bastante incómodo arriesgarme a lastimar a alguienen resumen usted debe evitar esta calidad y ofrecernos productos de alta calidadbueno para usted denis daigle",1,0
úsalo por primera vez. los primeros 2 disparos que estaba bien. el golpe después de la parte inferior del palo se rompió!!! úsalo por primera vez. los dos primeros disparos fueron buenos. el próximo golpe en la parte inferior del palo se rompió!!!,1,0
pésimos palos de golf y pésimo control de sus pedidos. en los dos pedidos que hice equivocaron las especificaciones y en el primer caso duplicaron el envío.,1,0
la longitud del eje era de 1 1/2 «corta ¡¡¡¡¡¡¡¡,2,0
no tan bueno como lo anticipé,2,0
recientemente compré este producto sin embargo a pesar de que se enumera que viene con el contrapeso countercore no estaba incluido en el paquete que recibí.,1,0
pesimo yo compre un grip para pitter como viene en la foto me llegarn unos grips para baston.,1,0
"no hay manera de que esto se ajuste sobre un eje del conductor (taylor hizo grafito). estaba reemplazando un agarre estándar con esto y terminé destrozando el nuevo y, por supuesto, el viejo también está apagado. el puño inferior de este agarre no es lo suficientemente flexible como para ir sobre el extremo de tu palo.",2,0
"el agarre no se ajusta a la plancha de burbujas taylormade. intenté forzarlo, hasta que se rompió.no te molestes, no vale la pena el dolor de cabeza. una pérdida de tiempo y dinero.",2,0
"sabía que el precio era bueno para ser verdad. la imagen de este artículo es un agarre de colocación, que el producto que recibí definitivamente no fue. este producto, a menos que haya recibido el equivocado, pero el precio me llevaría a creer que es el que recibí, es un agarre de golf regular para hierros y maderas. volverá y comprará el agarre de la foto.",1,0
"la tela contiene muy bien el sudor, pero la medida es incorrecta, yo tengo un tamaño de cabeza promedio y tuve que quitarle 2 cans para lograr un ajuste adecuado.",2,0
a la segunda puesta el resorte estaba flojo,2,0
"esperaba que el producto tuviera la elasticidad de los buff convencionales, pero no es así, el tipo de material no se amolda a la cabeza correctamente y en mi caso siento que me quedo grande la talla osfm (one size fits most), la tela lana merino no la siento tan térmica como debería y no la creo suficiente para un clima frio.",2,0
"la vdd me la esperaba de mejor calidad, a mi esposo no le gusto tanto",2,0
"no me gusto, tiene una forma extraña.",1,0
"muy extraña forma a este sombrero. se mantiene muy torpe. vi otra crítica, pero pensé que lo conseguiría de todos modos. lo envié de vuelta enseguida.",2,0
"el sombrero tiene un extremo superior extraño, pensé que era diferente en la imagen.",2,0
terrible forma para el sombrero,1,0
"la cadena muy delgada y quizas hasta fragil... :( hay que probarla con una serie de buenos golpes al costal, a qver que tanto resiste. conviene hacerla uno mismo",2,0
"tardo mucho tiempo en llegar y al momento de recibirlo, lo abrí y la pieza que va en el medio no es la misma que la foto ademas de que le falta la tuerca para que no se salga de su sitio. basura total",1,0
buena calidad a un costo muy alto,2,0
"un precio excesivo para lo que es, no es muy resistente para un buen costal y los tornillos son de muy mala calidad. arrepentido de haber comprado esto.",1,0
"es muy pequeño para colgar cualquier costal, el mismo diámetro del costal es equivalente a la barra superior y no permite el movimiento natural cuando se golpea, tuve que mandarlo a ajustar .",2,0
"como varios han comentado, es muy pequeña la distancia de donde queda el costal a la pared, no es muy funcional, lo devolvimos y mejor compramos el clásico de techo, que es mucho más barato",1,0
es muy reducida la distancia de la pared a donde se sostiene el costal. termine devolviendolo.,1,0
"pésimo articulo. ofrece soportar costal de hasta 80 kg y es falso. la tornillería que incluye es de mala calidad. al primer round de patadas, los tornillos se aflojan y el metal incluso se dobló. lo deberían de anunciar para soportar un menor peso.",2,0
calidad media no se ve tan resistente y una tontería que incluya los tornillos pero no los taquetes para empotrarlo en la pared,1,0
"algo frágil, solo sirve para costal de boxeo que no pese mucho y es más para hogar que para gimnasio",2,0
el producto se ve de buena calidad desgraciadamente nunca lo recibí. desconozco las causas ya conseguí el producto en otro lado voy a solicitar el reembolso de mi dinero,1,0
prometen una cosa y te envian otra completamente diferente y por supuesto con un precio que debe ser mucho menor al que tu compraste una estafa total,1,0
no cumple con las fotos y especificaciones,1,0
"compré esto para cargar mi bolsa pesada. después de menos de 3 meses, tuvo que quitarlo. el bolsillo exterior está roto, simplemente frotando suavemente en mis alfombrillas de gimnasio. la bolsa en el interior comenzó a gotear, lo que me hizo notar que la bolsa externa era basura y luego detectar la fuga en la bolsa interna. la bolsa interna tirado para convertirse en poroso en algunos lugares lo que significa que puedes usar agua para cargar la cosa... a menos que te guste mojado donde practicas patadas... ridículoeverblast dir no me explota con calidad en este!",1,0
"rodamientos de calidad??? no tiene cojinetes, ni siquiera un casquillo. el perno de montaje simplemente entra en la carcasa y se peina sobre con una arandela debajo.",1,0
"basado en revisiones anteriores, no esperaba mucho, pero sorprendentemente, fue aún peor de lo que esperaba. pensé que la correa de nylon amarilla eventualmente se rompería, así que compré esto para usar el relleno con una correa de viga más confiable. tuve mi bolsa de 50 libras colgando durante todo 1 minuto, tomé algunos golpes de práctica al 50% de potencia para ver cómo se movió la bolsa y la costura que sostenía el anillo d se rompió después de 5-6 columpios. ¡qué punto de venta sin valor! por suerte tuve mi otra correa de velcro que compré al mismo tiempo que esto y se está sosteniendo bastante bien. a menos que planee hacer lo mismo que yo, no pierda su dinero en esto - no va a sostener su bolsa y es un peligro para la seguridad!",1,0
mi pedido jamás llegó tardaron meses y jamás llegó,1,0
"es la segunda vez que lo compro, la primera la utilize sin problemas por mas de un año, un par de veces por semana, hasta que mi perro decidio que seria divertido jugar con ella :,( algun tiempo despues decidi volver a comprarla, e' incluso compre la base/ancla, de la misma marca. pero para mi decepcion, solo resistio dos usos. el pegamento entre el pivote y la camara al parecer es de pesima calidad. si tuviera que valorar la primera pera que compre, sin duda le daria 5 estrellas, pero despues de esta experiencia y considerando que el precio ha aumentado ...sin embargo estaria dipsuesto a darle una ultima oportunidad, pero solo si la encontrara de super oferta, menos de $300",2,0
"las cuerdas con las que viene son muy cortas y poco elásticas, no llegan al techo ni a la paredtampoco se logra colocar a la altura correctatengo otra pera loca, se como instalarla y esta no es nada práctica",1,0
"yo lo compre y a la semana comenzo a fugar aire por la unión de la cabeza con el cuerpo. en realidad no lo recomiendo, sin embargo hice el proceso de devolución y todo fue muy sencillo.",2,0
"compré el primero para navidad el año pasado para mi hijo de 6 años. en primer lugar, es imposible inflarlo. como si estuviese usando una bomba eléctrica por más de una hora y no metió el aire en ella. fue tan extraño. tuve que sostener la ranura de aire de cierta manera antes de que el aire realmente empezara a entrar. pasé horas antes de poder inflarlo. muy frustrante. luego, unas semanas más tarde comenzó a desinflarse, así que solicitamos un intercambio que nos dieron rápidamente, sin problema. pero ahora el segundo fuga agua y la figura se inclina y ya no está recta. odio esta cosa ahora. a mi hijo le encanta, así que todavía lo estoy guardando, pero me gustaría haber comprado algo más que podría golpear en su lugar",2,0
"llené la base con arena como se recomendaba. (en realidad tuve que ir a comprar arena de juego para el proyecto). pure boxing tough guy era más grande de lo que esperaba. no puedo imaginar volar esto a la antigua usanza. por suerte, tengo una bomba eléctrica.una vez que se llenó, mis hijos tuvieron una explosión. sin embargo, al día siguiente se convirtió en el sr. floppy. intentamos llenarlo una y otra vez, pero después de unas cuatro horas se desinfla notablemente.teniendo en cuenta la molestia de quitar toda la arena enviando esta cosa de vuelta, no quiero arriesgarme a pedir otra.",2,0
"nuestro hijo estaba encantado de recibir esto para navidad. por el precio, el diseño es perfecto y parecía duradero 'lo suficientemente' sin embargo, dentro de 20 minutos ya tenía un agujero en él y desinflado. el producto tiene una garantía por lo que apreciamos eso, pero deseamos que puedan durar más tiempo. nuestro hijo tiene sólo 6 años y usó guantes de boxeo suaves en él, así que debería haber resistido eso.antes de que estalló fue genial aunque lol",2,0
"obviamente, el artículo fue devuelto por otra persona. no estaba empacado correctamente, metido dentro de una caja abultada con cinta atascada al azar por todo el lugar. muy decepcionado de recibir tal paquete. la bomba tenía piezas faltantes. era como si alguien tratara de usarlo pero no supiera cómo hacerlo. no es muy resistente con agua en la base, se mueve demasiado. está bien para niños pequeños, pero no compres si estás buscando un entrenamiento serio.",1,0
fue la peor compra y me arrepiento de no haberla devuelto ya que está sentado en mi garaje listo para ser abandonado. mi hijo estaba tan emocionado de usarlo para entrenar con él pero empezó a desinflarse solo en la primera hora. lo volví a inflar sólo para verla desinflada de nuevo en una hora.no vale la pena un artículo de la tienda de dólares. debería haber intentado el reembolso incluso si lo hubiera usado inflándolo.no recomendado!,1,0
"lo compré para mis hijos de 5, 8 y 10 años. después de un día, la base llena de agua se filtró dentro del globo, evitando que permaneciera recta. al día siguiente mi gatito terminó con una garra... final de la historia... diversión por un momento muy breve!!!",1,0
"¡basura, desperdicio total, no te molestes! ni siquiera duró unos días antes de que se rompiera. mi hijo lo usó según las indicaciones y ni siquiera fue demasiado duro. el forro interior se rompió a pesar de que el aire interior estaba sellado, dejó de aparecer de nuevo. muy decepcionado. ojalá pudiera dar una calificación de estrellas negativa.",1,0
"pésimo producto, no lo compren es una lata y perdida de tiempo. se tira toda el agua y no tiene estabilidad.",1,0
"recibí el 19, hoy es el 29 del mismo mes. las pequeñas cosas que conectan el conjunto tienen una calidad tan pobre que es difícil de creer. el perno, la tuerca, la arandela a presión, barato, barato, el corte del perno. no lo usé mucho en los últimos diez días para cortar un tornillo. no soy lo suficientemente fuerte para hacer eso.voy a comprobar si puedo devolverlo.",1,0
