word,sentiment,count
estando,0,5
alberca:,0,1
adiós,0,1
teléfono,0,35
arrepiento,0,6
haberlas,0,1
inmediatamente,0,41
nos,0,52
vamos,0,11
playa,0,5
iba,0,40
entregar,0,6
hijas,0,5
encuentro,0,13
fundas,0,14
quedarles,0,1
suele,0,3
suceder,0,5
compras,0,16
línea,0,37
incompatible,0,1
1000/3000,0,1
2000,0,5
1000,0,7
corazonada,0,1
intenté,0,46
soportará,0,1
tarda,0,11
obtiene,0,6
ventaja,0,5
advierte,0,3
morir,0,5
perdido,0,12
varias,0,70
sucediendo,0,2
vivir,0,4
entrega:,0,1
díasempaque:,0,1
necesario,0,18
proteger,0,14
productoarmado:,0,1
armar,0,15
venir,0,10
ayuda,0,24
llave,0,26
allen,0,2
lista,0,9
minutosel,0,1
producto:,0,1
ven,0,36
ergonómico,0,2
reclinado,0,1
ésta,0,9
última,0,15
escritorios,0,1
altos,0,5
180,0,6
mtsveredicto:,0,1
armado,0,14
buscarle,0,2
respaldo,0,17
cojines,0,4
material,0,160
recomendable,0,14
climas,0,5
cálidos,0,2
máximo,0,14
mts==========actualización,0,1
24/12/2020=========después,0,1
falló,0,14
pistón,0,3
superado,0,2
devolverlael,0,1
reemplazo,0,69
inserta,0,2
venció,0,2
resultaba,0,1
mantenerse,0,2
sentado,0,12
llevar,0,30
soldar,0,5
usarla,0,14
nuevamentede,0,1
todas,0,77
sitio,0,23
decepcionante,0,39
absolutamente,0,22
dudo,0,8
reputación,0,2
devolvió,0,10
encajaba,0,13
conmutador,0,1
realidad,0,49
anuncia,0,15
gustó,0,79
buenoel,0,1
fué,0,4
maltratada,0,9
transportista,0,9
deprecia,0,2
coleccionarlamentablemente,0,1
debido,0,70
usa,0,31
ofrecieron,0,4
productoamazon,0,1
cuidar,0,3
estibar,0,1
parecia,0,2
requiere,0,9
cuerta,0,1
exigencia,0,1
motion,0,1
plus,0,4
ahi,0,5
espadas,0,2
sports,0,3
resort,0,1
detecté,0,3
calibración,0,4
precision,0,1
abrir,0,47
dí,0,3
rayones,0,8
ligeros,0,4
costados,0,1
raro,0,8
teoría,0,7
encenderlo,0,7
contador,0,1
pasos,0,9
decía,0,25
23446,0,1
muestra,0,50
usado,0,71
conteo,0,3
aprecia,0,4
móvil,0,3
23737,0,1
funciona;,0,2
capturan,0,1
pokemon,0,1
giran,0,3
pokestops,0,1
automáticamente,0,5
aunque,0,102
autocatch,0,1
activado,0,3
funcione,0,31
devolviendo,0,14
redujeron,0,2
baterias,0,8
vibracion,0,1
meter,0,16
teles,0,1
mencionar,0,13
tele,0,1
adecuado,0,24
reino,0,5
unido,0,13
naturalmente,0,3
asumí,0,2
designación,0,1
ntsc,0,1
envío,0,51
aparece,0,18
mensaje,0,10
región,0,4
incorrecto,0,2
¿no,0,9
arreglar?,0,1
señal,0,18
envía,0,6
convertidor,0,4
divertido,0,15
veía,0,20
perfecta,0,12
obligó,0,2
desconectar,0,2
algunas,0,44
sugeridas,0,2
terminé,0,19
regresando,0,10
fáciles,0,9
contactar,0,16
culpa,0,13
defectuoso,0,40
amiibos,0,1
infla,0,6
dejar,0,19
hacernos,0,1
responsables,0,3
pobres,0,2
estimaciones,0,1
cuánto,0,12
inventario,0,1
necesitarían,0,1
parecer,0,27
abierto,0,32
usado!,0,2
pila,0,19
repente,0,12
rojo,0,13
verde,0,16
cambiando,0,6
constantemente!,0,1
poner,0,78
conexión,0,25
directo,0,6
cargada,0,4
conecto,0,6
raya,0,2
volví,0,21
prende,0,7
malgasten,0,1
tiempoperoal,0,1
dejarlo,0,10
cargando,0,6
34,0,3
hrs,0,4
usarlovuelve,0,1
palancas,0,1
movieran,0,2
solas,0,1
presionado,0,2
solamente,0,21
conectas,0,5
bateria,0,8
recargablesi,0,1
consegui,0,1
otras,0,104
maravillasale,0,1
cueste,0,1
encontrarloafortunadamente,0,1
tanta,0,8
perdida,0,6
150,0,7
conductor,0,2
reparto,0,1
acaba,0,21
tirar,0,17
paquete,0,118
excusa,0,2
marcado,0,8
frágil,0,28
tirarloes,0,1
cobrar,0,4
di,0,54
mencionaba,0,1
mexicana,0,2
duraron,0,12
audífono,0,1
izquierdo,0,8
vicia,0,1
moverse,0,2
debut,0,1
despedida,0,1
regreso,0,13
validar,0,1
satisfacción,0,2
cuesten,0,1
pagas,0,13
robado,0,1
comodidad,0,9
cuatro,0,21
usaba,0,9
clases,0,3
rudo,0,6
podido,0,22
óptico,0,1
bocinas,0,2
intentas,0,5
normal,0,46
hdmi,0,2
integradas,0,1
retrasado,0,1
tú,0,5
tocando,0,1
guitarra,0,2
ritmo,0,3
enteré,0,3
abrí,0,30
explicado,0,1
exterior,0,25
saque,0,1
parches,0,2
juegosi,0,1
competitivo,0,1
ultimate,0,2
ofrecertodos,0,1
regresar,0,41
adicto,0,1
añossi,0,1
pensando,0,39
compres,0,35
ahorrate,0,2
tony,0,1
hawk,0,1
2k21,0,1
divierta,0,1
basándome,0,2
respuesta,0,39
comprador,0,14
indicando,0,4
compatibles,0,7
nuevos,0,14
series,0,4
evita,0,4
acoplen,0,1
tras,0,8
paquetes,0,28
suman,0,2
peor,0,70
activision,0,1
preocupados,0,1
solucionar,0,5
actualesa,0,1
aquellos,0,5
campaña,0,6
comento,0,3
deben,0,36
quinto,0,1
comenta,0,3
microsoft,0,1
store,0,1
busquen,0,6
video:,0,1
“100%,0,1
works:,0,1
“missing,0,1
dlc”,0,1
solution/fix,0,1
one”,0,1
chico,0,20
explica,0,3
cómo,0,105
instala,0,4
aún,0,105
complementos,0,1
actualizaciones,0,2
jugarlo,0,1
pide,0,4
digital,0,4
$1300,0,1
pedí,0,144
fraude,0,4
vida,0,32
probar,0,22
leyendo,0,4
pierden,0,9
jamás,0,17
hacía,0,11
apagara,0,2
sacaba,0,2
jugué,0,1
terribles,0,4
ps3,0,1
múltiples,0,9
jajajajaja,0,1
juego!!,0,1
estadística,0,1
gustoal,0,1
actualizar,0,4
apareció,0,10
e100,0,1
mueva,0,1
aun,0,25
controladores,0,2
¡desperdicio,0,1
dinero!,0,9
volverán,0,2
vinieron,0,8
conjunto,0,19
cubiertas,0,6
apartamentos,0,1
utilidad,0,6
horrible,0,66
microfono,0,1
rescatable,0,3
dios,0,8
faltaron,0,11
toppers,0,1
sobran,0,1
tapas,0,14
onda,0,1
mandar,0,7
apantallar,0,1
fotografías,0,5
traen,0,16
meternos,0,1
horno,0,4
4,0,130
10000,0,1
sams,0,4
flojera,0,5
parecía,0,45
manchadas,0,2
bolsas,0,43
cerrar,0,23
entiendo,0,29
cierre,0,29
cerrarse,0,1
llevan,0,1
usos,0,12
cierran,0,3
sirven,0,29
empacado,0,15
bolsita,0,9
rompiera,0,7
estrellado,0,1
bote,0,5
aseguran,0,2
vuelvo,0,16
vidrio,0,27
gusto,0,49
cafetera,0,9
resistente,0,51
calor,0,29
resistido,0,2
verter,0,2
quebrado,0,3
definitiva,0,1
confiable,0,15
sabe,0,23
moledor,0,1
deberá,0,1
haber,0,99
abaratado,0,1
costos,0,1
colmo,0,6
,0,86
fijo,0,4
chafa,0,9
explico,0,1
moler,0,6
especias,0,3
cafe,0,3
tán,0,1
dificil,0,7
vaciar,0,4
molido,0,2
limpiarlo?,0,1
decidieron,0,2
ahorrarse,0,4
contenedor,0,5
facilitara,0,1
vacia,0,2
limpiarlo,0,7
esa,0,63
básica,0,3
acabado,0,30
bien?,0,2
vaciarlo,0,1
método,0,4
lados,0,33
ah!,0,1
desconecto,0,1
pongo,0,20
vertical,0,6
aito,0,1
sacudo,0,1
golpecitos,0,1
listo!,0,1
wow,0,3
engorrosa,0,2
rompiéndose,0,4
limpiar,0,26
interior,0,44
recomendabledel,0,1
motor,0,30
hablar:,0,1
pocos,0,26
juzgar,0,2
olía,0,8
quemado,0,10
cafedefinitivamente,0,1
comprar:,0,2
ahórrate,0,2
sufrimiento,0,1
busca,0,7
tenga,0,38
corn,0,1
holders,0,1
tenedores,0,1
chicos,0,9
acero,0,15
inoxidable,0,9
resistentes,0,8
destruyeron,0,1
estuche,0,11
zipper,0,1
pierde,0,19
pense,0,5
regalo,0,56
devolverlos,0,11
prestan,0,2
empacados,0,4
prácticamente,0,16
abiertos,0,5
paquetería,0,13
dista,0,1
recurrenteme,0,1
amazonson,0,1
barato,0,119
regresé,0,12
reintegrada,0,1
brevedad,0,1
queja,0,7
fallo,0,4
tenemos,0,21
asumimos,0,1
infernal,0,1
muele,0,4
trozos,0,4
cualquiera,0,17
velocidades,0,4
gira,0,12
fija,0,5
dificulta,0,5
opinar,0,7
sobre,0,131
continuo,0,1
mediano,0,4
plazo,0,7
actualización:después,0,1
reseña,0,21
durará,0,5
tiempocuando,0,1
claras,0,7
instalarlolo,0,1
agrado,0,4
rosca,0,7
fijar,0,11
garrafón,0,3
sobrepuesto,0,2
corre,0,9
caerseel,0,1
presenta,0,12
cargarlo,0,6
recurrente,0,2
siguiente,0,28
díasel,0,1
apretar,0,16
fuerza,0,27
prenderlo,0,3
apagarloel,0,1
sido,0,90
bajo,0,61
pensaría,0,3
podría,0,88
durado,0,10
termos,0,1
fantásticos,0,2
maltratado,0,8
golpe,0,14
ojalá,0,29
tuvieran,0,1
mayor,0,44
cuidado,0,54
empaca,0,1
manejo,0,5
tuvo,0,25
ocasiones,0,11
artículos,0,38
considerando,0,7
estrictamente,0,4
afecta,0,1
funcionalidad,0,9
termo,0,3
aproximado,0,3
usándolo,0,10
fallado,0,4
ensamblas,0,1
manguera,0,44
succión,0,13
tubo,0,24
listo,0,5
acostumbrado,0,2
despendadores,0,1
manuales,0,4
llenan,0,1
vaso,0,22
dispensador,0,4
eléctrico,0,10
triple,0,2
+,0,4
¼,0,1
licuadora,0,4
considero,0,13
dialo,0,1
comparado,0,6
dispensadores,0,1
colocas,0,2
acoplar,0,5
botellónen,0,1
embse,0,1
flojo,0,5
goteando,0,4
dispensadorvoy,0,1
comprr,0,1
pronto,0,40
incompleto,0,34
infortunadamente,0,1
faltan,0,10
procedo,0,2
lastima,0,17
mercado,0,12
libre,0,15
mejores,0,35
resultados,0,10
usuarios,0,5
animé,0,4
"""chino""",0,1
ali,0,2
comentan,0,2
mangueras,0,10
extras,0,5
diferente,0,69
muestran,0,24
reciben,0,1
cartón,0,17
genérica,0,4
productolamentablemente,0,1
rotas,0,7
ilegal,0,2
llenar,0,16
canadá,0,3
tc,0,1
encantaría,0,7
desafortunadamente,0,39
tanque,0,30
2014,0,3
escrito,0,6
recertificarlo,0,1
año:,0,1
próxima,0,13
vuelva,0,11
olor,0,76
traían,0,3
botellas,0,17
suciedad,0,12
lavarlos,0,3
desinfectarlos,0,2
echo,0,7
recordar,0,5
aroma,0,27
permitió,0,4
fueron,0,37
regresados,0,1
estáticas,0,1
tambalean,0,1
superficie,0,29
plana,0,6
tipografía,0,1
letras,0,21
"""nutribullet""",0,1
"""magic",0,1
"bullet""",0,1
dudar,0,5
considerablemente,0,2
ponderando,0,1
experiencias,0,5
satisfactorias,0,1
anteriores,0,12
lastimada,0,1
severa,0,1
recubrimiento,0,3
raspado,0,1
podía,0,47
rápidamente,0,27
vincularon,0,1
centro,0,22
acudí,0,1
buscarlo,0,3
argumentando,0,1
"""funcionaba",0,1
"bien""",0,1
cierto,0,25
alegue,0,1
compra;,0,1
accedieron,0,2
realizarme,0,1
note,0,2
metros,0,7
corta,0,20
solicitar,0,9
condición,0,3
entregarlo,0,2
solicitarla,0,1
medida,0,23
¡¡¡,0,1
terrible,0,37
!!!nunca,0,1
tuvieron,0,4
intención,0,5
darme,0,11
correspondía,0,1
engañaron,0,3
dieron,0,13
dimensión,0,3
sabiendas,0,1
metrosuna,0,1
perilla,0,6
safada,0,1
rayada,0,6
empacada,0,4
regresarla,0,5
solicitado,0,7
corresponde,0,11
entregado,0,18
físicamente,0,6
refrigerador,0,5
cerradura,0,5
puerta,0,47
físico,0,1
aluminio,0,11
gris,0,20
plomo,0,4
fabricante,0,54
ubicación,0,8
imagen;,0,1
solicitado;,0,1
parrilla,0,14
atreven,0,2
cumple,0,39
corte,0,21
circunferencia,0,3
aros,0,4
mismos,0,12
plano,0,6
libertad,0,1
comprén,0,1
gas,0,19
avera,0,1
vt5,0,1
conectarla,0,2
corriente,0,49
encienden,0,4
chispas,0,2
quemadores,0,1
mandos,0,1
apagados,0,1
como?,0,2
productotambien,0,1
flamas,0,1
bajas,0,5
natural,0,14
espreas,0,1
que?gracias,0,1
enviados,0,1
llegaban,0,2
estafeta,0,3
sorpresa,0,20
golpeado,0,6
afecte,0,1
venga,0,9
dañado,0,31
50/50,0,1
llegue,0,12
distinta,0,3
derecha,0,17
comparar,0,5
izquierda,0,16
deforma,0,3
parado,0,1
ajustar,0,23
blanquisco,0,1
terminará,0,2
solicité,0,21
comprando,0,27
frutas,0,4
verduras,0,3
funciono,0,11
papaya,0,2
manzana,0,5
costaba,0,2
muchisimo,0,1
tapar,0,3
cebolla,0,1
servia,0,3
platos,0,7
redondos,0,3
fruta,0,4
basicamente,0,1
recomendacion,0,3
funcionalidadno,0,1
horrible!,0,2
reembolso!,0,4
equivocado,0,10
quisieron,0,4
obligaron,0,3
molestó,0,6
decentes,0,3
valgan,0,2
$400,0,5
mexicanos,0,4
juguete,0,50
opción!,0,1
súper,0,62
chiquito,0,2
arriba,0,47
embarra,0,2
normalmente,0,27
amplias,0,3
introducir,0,1
betún,0,1
manga,0,10
enviaron,0,56
flanera,0,2
utilizarla,0,3
restos,0,4
caramelo,0,2
envíen,0,6
usados,0,6
compradornunca,0,1
chica,0,16
olla,0,13
express,0,2
mete,0,6
vapor,0,19
explota,0,3
encantaron,0,4
opciones,0,20
temperatura,0,67
grados,0,32
instantaneo,0,1
nadie,0,28
sano,0,2
juicio,0,1
quiere,0,18
aceite,0,20
hirviendo,0,7
retrasada,0,1
medicion,0,3
pasas,0,2
creer,0,10
congelador,0,3
verdaderamente,0,2
interese,0,1
sabr,0,1
dia,0,18
pega,0,13
comida,0,35
callendo,0,1
teflón,0,3
compramos,0,16
reclamar,0,9
llevamos,0,2
sartenes,0,1
utilizado,0,27
aprox,0,2
despegar,0,7
manchado,0,2
sarten,0,1
enfrían,0,3
debo,0,21
huevos,0,13
estrellados,0,1
peganel,0,1
comal,0,1
mancha,0,8
batallé,0,2
desmancharlo,0,1
rayarlo,0,1
nuevecitoestoy,0,1
agregar,0,15
video,0,16
página,0,20
cumplió,0,4
expectativas,0,16
cuchillas,0,19
filo,0,11
recibiría,0,2
muchísimo,0,10
mejorno,0,1
tardo,0,11
estipulado,0,3
ovalado,0,1
cubre,0,13
platoes,0,1
enrosca,0,1
cuchilla,0,5
graduado,0,3
empaquetado,0,15
deficiente,0,8
estándar,0,16
area,0,4
oster,0,5
capacidad,0,10
roscan,0,1
aspas,0,5
calidadprecio,0,3
límite,0,2
escala,0,13
sella,0,13
licuar,0,3
leq,0,2
10/20,0,1
2016,0,5
renunciar,0,1
cubierto,0,9
salpicado,0,1
cayó,0,25
desplomó,0,1
obra,0,10
torrey,0,1
precio!,0,4
torey,0,1
imaginando,0,1
peculiaridad,0,1
usamos,0,12
desenchufado,0,1
menudo,0,10
aseguré,0,4
mantuviéramos,0,1
muerto,0,9
26,0,5
mayo,0,17
noviembre,0,6
resumen:,0,1
seleccionado,0,1
báscula,0,14
contar,0,7
acceso,0,2
costosa,0,4
característica,0,7
$100,0,5
justo,0,44
medido/contando,0,1
arandelas,0,5
voltios,0,6
ejercicio,0,11
frustración;,0,1
cables,0,21
enrutados/alimentados,0,1
cuerpo,0,19
bandeja,0,17
pesaje,0,3
sienta,0,6
niveladadiscusión,0,1
problemas:1,0,1
suficientemente,0,52
adaptarse,0,5
arnés,0,7
sola,0,22
orientación,0,3
intenta,0,7
colocarla,0,5
podrá,0,3
cerrará,0,3
dañará,0,1
mazo,0,1
cables2,0,1
nivelada,0,2
sospeché,0,2
brazo,0,12
doblado;,0,1
mecanismo,0,20
atornillaba,0,1
descubrí,0,12
nivelado,0,3
ensamblada,0,1
debajo,0,44
medido,0,2
medidor,0,9
nivelar,0,1
incorporado,0,4
apagado,0,18
130,0,4
030,0,1
frente,0,16
visualmente,0,1
05,0,1
perverso3,0,1
burbuja,0,3
preciso4,0,1
pies,0,60
mueve,0,16
escritorio,0,7
ajustarán,0,1
cinta,0,41
pernos,0,12
utilizando,0,5
127,0,2
cm,0,23
ancho,0,16
pie5,0,1
ventas,0,1
específicas,0,2
«x»,0,5
folleto,0,3
etiquetar,0,2
correcta,0,11
instalación,0,24
ejemplo,0,17
up/down,0,1
marqué,0,1
mío,0,28
marcador,0,2
sharpiepros:1,0,1
cajas,0,20
espuma,0,23
celda,0,1
cerrada,0,16
"1/4""2",0,1
fuentes,0,2
9v,0,1
ca3,0,1
usar4,0,1
brillante,0,15
leerneutro:1,0,1
montada,0,2
cabrá,0,2
entiende,0,4
placa,0,14
desmontados,0,1
sensible;,0,1
tornillos,0,46
casquillo,0,3
colocarlo,0,7
inconveniente,0,6
fix,0,1
cortar,0,25
poliestireno,0,2
permitir,0,5
encajara,0,3
montadacontras:1,0,1
peraltado,0,1
inexacto2,0,1
difícil3,0,1
afilado;,0,1
recorrido,0,2
lima,0,1
fina,0,4
solucionó,0,3
problema4,0,1
insuficiente,0,2
marcas,0,30
arañazos;,0,1
reventa,0,2
esas,0,24
ocurrieron,0,1
fabricación,0,21
y/o,0,4
pruebasconclusión:no,0,1
recomendar,0,6
dadas,0,3
cuestiones,0,2
significativas,0,1
llamar,0,7
laboratorio,0,1
preciso,0,8
sencilla,0,8
tare/on,0,1
resta,0,2
apagarla,0,3
quitarle,0,2
pilas,0,24
debí,0,4
deformidad,0,1
plato,0,9
urgencia,0,2
preferí,0,3
preferido,0,5
distinto,0,7
precisa,0,5
darte,0,1
referencia,0,8
ingredientes,0,16
receta,0,7
cocina,0,15
alcanzan,0,2
duros,0,8
presionarlos,0,1
exacta,0,5
medición,0,11
duradero,0,18
haré,0,4
imagino,0,8
bloquea,0,10
apurada,0,1
apague,0,3
molestola,0,1
calibrada,0,2
tarde,0,32
aurruiné,0,1
formulala,0,1
tapa,0,70
tocarla,0,1
trato,0,9
sumo,0,1
cuidadosi,0,1
haría,0,8
bascula,0,3
medir,0,7
medidas,0,33
gramos,0,5
segun,0,3
ningun,0,7
problemael,0,3
mide,0,19
derrepente,0,1
0,0,7
gramo,0,1
pesa,0,9
cambiado,0,11
pantallano,0,1
contactado,0,2
piénsalo,0,1
comprarla,0,5
jarra,0,5
repuesto,0,16
podrás,0,3
ojo,0,9
jarras,0,2
tiendas,0,6
encontrado,0,6
cafeteras,0,1
expreso,0,1
paso,0,20
tira,0,21
deposito,0,2
recibido,0,33
muchísima,0,2
apagada,0,4
encendida,0,5
resulta,0,25
peligroso,0,13
contactar???,0,1
teniamos,0,1
excelentes,0,8
programable,0,3
reloj,0,21
adelanta,0,1
prepara,0,2
/,0,3
4:30,0,1
garantia,0,10
patético,0,2
temas,0,1
avisan,0,2
personalmente,0,4
consideren,0,2
postventa,0,1
martirio,0,1
lidiar,0,5
krups,0,1
sabor,0,55
café,0,17
máquina,0,45
delicioso,0,2
construcción,0,12
parecen,0,30
serios,0,2
chorreaba,0,1
detrás,0,10
salidas,0,3
salió,0,24
cabe,0,22
mención,0,1
usaron,0,3
granos,0,5
oleosos,0,1
recibir,0,28
bebidas,0,2
bisagras,0,8
cambié,0,8
rompieron,0,26
abollados,0,1
cuelgan,0,3
enchufa,0,1
impuntual,0,1
contesta,0,1
mensajes,0,3
mandas,0,1
ocho,0,3
nevera,0,3
vino,0,61
ruidoso,0,11
emite,0,9
pitido,0,3
sonar,0,7
estantería,0,1
temp,0,3
constantemente,0,27
bicicleta,0,14
51,0,1
57,0,2
significa,0,14
frío,0,22
teniendo,0,19
patear,0,2
compresor,0,2
pieza,0,66
propósito,0,10
ruidosa,0,3
fuerte,0,68
llamé,0,12
pregunté,0,4
sabían,0,2
habría,0,35
cargo,0,4
respuestas,0,1
atascado,0,6
contento,0,17
palomitas,0,7
salieron,0,11
perfectas,0,7
fuí,0,2
feliz,0,18
ventilador,0,21
saltar,0,2
empezó,0,14
quemar,0,7
explotarlos,0,1
apagué,0,3
larga,0,21
descompusiera,0,2
venido,0,5
puntoajuste,0,1
cantidad,0,26
modoquedan,0,1
reventar,0,1
silicón,0,1
queman,0,4
dejando,0,4
horroroso,0,3
reventarni,0,1
compraría,0,19
vendieron,0,1
amazoncommx,0,1
garantías,0,3
mx$339,0,1
esperaría,0,6
valela,0,1
baterías,0,57
flojas,0,4
ladosle,0,1
recepcióncomo,0,1
servía,0,7
alcalinas,0,1
coloca,0,8
90%,0,4
intuyo,0,1
devoradoras,0,1
bateríaseviten,0,1
sobrevaluadosi,0,1
ofrecieran,0,1
mx$150,0,1
mx$200,0,1
consideraría,0,1
funcionando,0,14
jeringa,0,2
débil,0,22
hagan,0,10
vacío,0,22
conservar,0,1
alimentosespero,0,1
mejoren,0,3
jeringas,0,2
manden,0,7
repuestos,0,3
ecológicamente,0,1
medianas,0,2
chicas,0,3
indicarme,0,2
proceder,0,1
repongan,0,1
reembolsen,0,4
proporcional,0,1
asiduo,0,1
montos,0,1
injusto,0,2
quedo,0,21
atento,0,3
usadoen,0,1
necesaria,0,5
funcionamientolo,0,1
acabo,0,35
devolviendoel,0,1
importación,0,8
reembolsado,0,3
porqueria,0,6
seguimiento,0,8
responsabilidad,0,2
marcan,0,5
prime,0,11
malísimo,0,8
aspira,0,4
desperdicia,0,3
sellador,0,8
serio,0,9
sellaría,0,1
recomendaría,0,41
lleva,0,14
funcionarán,0,2
aspirará,0,1
hechas,0,9
fino,0,8
aspiradora,0,15
sellarlaadivinar,0,1
vuelve,0,11
hermético,0,1
disculpen,0,1
potencia,0,10
genial,0,30
¡basura!,0,2
revisé,0,11
calificaciones,0,5
califica,0,2
comprobar,0,8
convencido,0,3
publicaron,0,2
críticas,0,28
positivas,0,8
nómina,0,1
vacuum,0,1
sealers,0,1
unlimited,0,1
probamos,0,6
sellan,0,2
food,0,1
saver,0,1
«off,0,1
brand»,0,1
mixta,0,1
fallaron,0,3
perdió,0,9
mostrador,0,2
intentaba,0,3
sellar,0,1
intentamos,0,2
permanecerían,0,1
sellados,0,5
mantener,0,32
fresca,0,2
quedamos,0,2
refugio,0,3
probé,0,36
asegurarme,0,6
sabía,0,10
$500,0,5
carnes,0,1
frescas,0,1
pollo,0,7
nosotros,0,15
nuestra,0,19
familia,0,7
extensa,0,1
empacar,0,4
obtuve,0,14
dejara,0,5
desastre,0,9
nuestras,0,5
manos,0,31
supuesto,0,19
foodsaver,0,4
funcionado,0,10
¿por,0,15
pensar,0,16
funcionaría,0,11
nuevo?,0,1
panel,0,15
calentaríatodo,0,1
mundo,0,7
reemplazos,0,4
arriesgué,0,3
anova,0,3
encanta,0,28
compacto,0,1
8»,0,1
costoso,0,2
aspecto,0,28
europeo,0,3
limpio,0,10
encimera,0,2
elegante,0,5
atropezado,0,1
aman,0,3
atentamenteno,0,1
productolos,0,1
ahorradores,0,1
alimentos,0,12
puestos,0,3
retire,0,1
aireeste,0,1
intentado,0,16
pocas,0,10
ellas,0,21
sous,0,1
vide,0,1
anegada,0,1
newellintenta,0,1
reconocen,0,1
puesto,0,25
probablementelanzaré,0,1
besser,0,1
aspirar,0,4
carne,0,4
picada,0,2
húmeda,0,3
cocida,0,1
cruda,0,2
extrae,0,1
líquido,0,27
moja,0,5
recoger,0,4
exprimir,0,3
esno,0,1
presentación,0,16
traba,0,7
ejercer,0,3
presión,0,33
naranja,0,8
elevado,0,6
exprimidor,0,1
naranjas,0,1
quede,0,14
tapado,0,2
estarlo,0,2
limpiando,0,4
ratocompramos,0,1
lavado,0,21
facil,0,8
cuisinart,0,4
gusta,0,56
fragil,0,3
use,0,23
metal,0,46
manchael,0,1
jugo,0,9
colado,0,1
buscaba,0,4
saliera,0,1
pulpa,0,1
!!!!!,0,2
sirvió,0,20
calentó,0,6
zanahoria,0,3
prender,0,6
decepcionó,0,9
aparentaba,0,3
calidadsin,0,1
funcionarno,0,1
desiluciona!,0,1
ayer,0,16
cocinando,0,2
unas,0,48
alitas,0,1
air,0,1
fryer,0,1
apagó,0,8
vuelto,0,4
diario,0,9
fines,0,6
ocasionalmente,0,2
preguntar,0,3
contenta,0,6
ella,0,74
previo,0,2
aviso,0,3
quitado,0,3
función:,0,1
pausado,0,2
automático,0,4
retiras,0,1
canasta,0,2
revisar/mover,0,1
presionar,0,15
manualmente,0,4
pausa,0,1
escape,0,5
ahorre,0,3
esté,0,26
calentando,0,1
vacío!,0,3
inaudita,0,1
eliminar,0,6
primordial,0,1
freidoras,0,2
mostrar,0,9
técnica,0,3
pesimo,0,14
indicaciones,0,4
equivocadas,0,1
regular,0,18
mins,0,1
adicionales,0,8
indicadoy,0,1
sueltas,0,7
pedimos,0,8
101,0,1
recibimos,0,9
estante,0,5
rejilla,0,3
llegado,0,23
libro,0,60
recetas,0,9
hizo!!!,0,1
refurbisher,0,1
inusual,0,1
percaté,0,4
rozando,0,1
calentaba,0,2
cocinar,0,7
máquinaquise,0,1
agotadas;,0,1
proceda,0,1
quedé,0,10
decepcionada,0,17
chefman,0,1
sorprendido,0,5
tantas,0,3
¿tal,0,3
limón?,0,1
inestable,0,4
puertas,0,8
rectas,0,1
bandejas,0,5
deslizará,0,2
insertos,0,3
freír,0,2
pequeños,0,85
cayendo,0,12
golpeando,0,3
elemento,0,9
inserto,0,5
etiquetado,0,2
«deshidratador»,0,1
pequeña,0,70
opcional?,0,1
construido,0,10
estampado,0,6
devuélvemelo,0,1
quedar,0,10
$19,0,1
$199,0,1
búsqueda,0,2
continúa,0,3
actualización:,0,3
breville,0,1
bov900bss,0,1
bombo,0,3
comercial,0,1
televisión,0,2
rival,0,2
simples,0,5
asar,0,1
pavo,0,1
libras,0,22
325,0,1
terminó,0,8
425,0,1
pareciera,0,12
doró,0,1
envié,0,17
vuelta,0,58
¡realmente,0,2
empacar!,0,1
crudos,0,2
letra,0,9
tandas,0,1
cocer,0,3
sigo,0,12
hervidor,0,2
cocidos,0,5
fuga,0,9
cuecen,0,1
salen,0,11
devuelvan,0,5
abren,0,4
aguaen,0,1
hacerlo,0,27
complica,0,3
profundidad,0,5
2015,0,3
déjame,0,3
esto:,0,1
tortillas,0,2
maravillosas,0,2
cosaslo,0,1
coloco,0,1
óvulos,0,1
quesos,0,1
aceitunas,0,1
okra,0,1
escabeche,0,1
albahaca,0,1
jardín,0,11
fabulososin,0,1
embargo:,0,2
tazón,0,7
tortilla,0,4
sostiene,0,16
taza,0,7
temor,0,3
corra,0,2
cúpula,0,1
negra,0,18
hemos,0,23
cuencos,0,1
diseñoaquí,0,1
pateador,0,1
amañado,0,1
apagarse,0,4
minuto,0,14
regulaciones,0,2
federales,0,1
prohíban,0,1
temporizador,0,14
29,0,2
apagará,0,3
encendería,0,5
desarmé,0,1
siguiente:,0,1
área,0,17
eléctrica,0,10
quemador,0,3
lavas,0,1
grifo,0,3
sujetaban,0,1
cableado,0,4
oxidados,0,1
dejes,0,3
fregar,0,1
oxidar,0,1
interno,0,7
diseñado,0,17
ley,0,3
tomé,0,5
encendido,0,27
importar,0,4
aterrador,0,3
presten,0,1
vaya,0,14
ingeniería,0,4
inversa,0,2
mostró,0,7
ocurra,0,2
calefactora,0,2
calentamiento,0,7
decoloró,0,2
destilada,0,3
limpia,0,5
diariootro,0,1
cocinan,0,1
tendrá,0,6
zumbador,0,2
encenderá,0,4
detendrá,0,2
cocción,0,6
automática,0,1
artilugio,0,3
tercera,0,18
deformado,0,2
cerraba,0,2
perder,0,23
yema,0,1
corriendo/duro,0,1
gelatina,0,2
compró,0,17
padre,0,10
86,0,2
explotó,0,4
huevo,0,8
escalfado,0,1
indicado,0,3
funcion,0,4
