,review,stars
0,"Esto es mucho mejor que un sombrero o una diadema normal. Esto mantuvo mi cabeza caliente en el clima impredecible donde vivo. Me encanta que tenga un lugar para una cola de caballo. Este soporte para cola de caballo es ideal para ponys completos o delgados. El material no es barato en absoluto y mantiene todo el calor en la cabeza. Ni siquiera te darás cuenta de que hace frío afuera, siempre y cuando tengas esto. Y para añadir un positivo a que usted puede tener un gran cabello mientras se mantiene caliente también!",5
0,"Tan caliente!! Además, cómodo. Mi única queja es que ha sido más difícil de lo que pensaba usar la diadema con una cola de caballo. Parece funcionar mejor si llevo una cola de caballo baja que está algo cerca de la base de mi cuello.",5
0,"Demasiado grande. Tengo una cabeza pequeña y esto no estaba apretado con estiramiento. Era demasiado grande y suelto en mi cabeza y parecía estar completamente estirado, pero creo que esta es la forma en que se hizo. También era mucho más delgado de lo que pensaba que sería. Soy adulto que corre y está fuera todos los días durante varias horas sin importar cómo sea la temperatura o el clima.",3
0,"Se sientes resistentes, de buen material y bastante frescos, pero siento que están algo ajustados, pero no incomoda, pedí dos de talla grande y espero pedir más adelante otros",5
0,"Estás padrisimos y de buena calidad con respecto al precio, me gustaron mucho pero no le doy las 5 estrellas por que no se puede utilizar ningún dispositivo con ellos y si vas en ruta y la quieres ajustar o necesitas usar el celular necesitas detenerte y quitártelos para poder usar tu dispositivo! Pero en general estás muy buenos!",4
0,"Excelente producto, muy bonito, sólo que corren un poco chicos. Me puse en contacto vía telefónica con el proveedor para ver la manera de gestionar el cambio de talla, por lo que por favor les súper agradecería me ayudarán con el proceso a seguir para poder proceder al cambio a una talla más grande.Les agradezco de antemano.",5
0,"Buen producto, si se notan muy plásticas rígidas las partes que sobre salen pero al final es parte del modelo y se adaptó muy bien a las manos.",5
0," Estan buenos, no he tenido ningun accidente hasta el momento, solo lo que no puedes hacer con ellos es manipular el celular",5
0,"Excelente producto. Muy buenos guantes, muy recomendados.",5
0,"Los guantes se ven bien aún que si son muy pequeños, por lo que recomiendo comprar XL para adulto ya que si vienen reducidos. En cuanto al empaque es muy básico",4
0,"Se ajustan a la mano, se sienten cómodos y seguros, guardan calor en momentos de frío, mi buenos.",5
0,"No sirven para usar con el celular ya que no trae superficie para touch, viene todo parejo.",4
0,Muy bien la superficie para pantallas touch,5
0,"En el primer uso que les di me di cuenta que estaban mal cosidos, tengo una maquina así que los arreglaré yo mismo. Se sienten pequeños, a pesar de que las medidas de mis manos son las correctas, de manera peculiar me quedan, pero se sienten muy estorbosos como si tuviesen relleno de más. Levanto bastante peso, tengo callos y todo, pero uso guantes para evitar que se me resvalen las pesas en algún ejercicio, pero estos se sienten un poco torpes, paradójicamente el diseño que le ponen para que no resvale es de cilicona y hace que se resvalen más jajajaja en fin, por el precio de 200 pesos pues mehhh, me da más flojera regresarlos, necesito unos ahora y me ayudan con las muñecas, pero no los volvería a comprar ni los recomiendo mucho, tal vez para alguien principiante sean un buen comienzo.",1
0,"La calidad del producto esta decente, arriba del promedio, son comodos, en la foto se ven mas robustos pero en la vida real no se ven tanto, los guantes no me quedaron, los pedi XL, me medi la mano, 23 cm, hay una tabla que dice 23-25 es XL, pero aun asi me quedaron chicos, la bolsa estaba abierta, sospecho que los guantes no son XL solo la bolsa. En los guantes no dice nada de talla.",3
0,"Los materiales parecen de buena calidad, dan buen agarre, y la parte acolchonada del interior ayuda al sostener las barras, en cuanto a la transpiración no he podido probarlos por la época, pero creo que va a estar bien.Aunque me gustaría que la parte de los dedos fuera un poquito más larga, para cubrir un poco más de piel, pero podría deberse a que tengo dedos largos.",5
0,Guantes que se sienten realmente cómodos al momento de realizar ejercicio y que dan el soporte necesario en la muñeca. El material se ve resistirá bastante y cumple al 100 con lo de ser antiderrapante.,5
0,"Buenos guantes por lo que pagas, personalmente tengo las muñecas delgadas por lo que no aprietan lo suficiente a mi gusto y después de usarlos un buen rato tengo un ligero dolor entre los dedos pero es porque no se ajustan completamente a mis manos.De todas formas si los recomiendo",4
0,"Es un buen producto, es cómodo y cubre bien la mano, sin embargo a pesar de pedir mi talla me quedaron un poco más pequeños, por lo que se sentía un poco ajustado e incómodo y al momento de estar haciendo ejercicio se rompieron, pero protegen bien la mano al momento de hacer ejercicio",4
0,"Me quedaron muy bien, la talla es la correcta. Los colores son bonitos y muy sólidos. Parecen de material resistente para practicar pesas y otros ejercicios. Espero duren mucho.",5
0,"Llevo una semana usandolos y son cómodos y resistentes, tienen muy buen agarre en la palma de la mano y se ajustan muy bien en la muñeca. Las costuras se ven de muy buena calidad también respecto a las de otros guantes.",5
0,"Están bien buen hechos, el material se ve resistente, el color es idéntico a la foto, el diseño también, la talla es la que se describe, son acolchados.Los recomiendo ampliamente.",5
0,"Me gustó los materiales, los acabados, su diseño, sus colores y lo cómodos que son.Me gustó mucho que la banda para la canilla es muy larga lo cuál ayuda mucho a protegerla.Los velcros son finos de buena calidad y en general son excelentes y estoy muy contento con ellos, este es mi tercer par.Los recomiendo ampliamente para ir al gimnasio y andar en bici.",5
0,Guantes cómodos y frescos. Para el precio están bien y tienen buenos acabados y costuras. No pude probarlos en temperatura entre 10 y 15°C pero cuando los use si se sienten cómodos y no me ajustaron la mano ni entre los dedos. al cerrar el puño se estira bine la tela y no sientes que se mueve del broche que tiene velcro ni que te aprieta la tela. Es poco el velcro para abrochar pero sin este de igual modo se me ajustaron a la mano y no da la sensación de que se salga. La punta del dedo indice el plástico para tocar la pantalla del celular esta bien cocido. Sólo que al guante para mí mano le falto como medio centímetro para que llegue bien al punto entre los dedos. En general y para mí. muy buenos guantes. Satisfecho con la compra.,5
0,"Por las fechas y el hecho de ser importación tardaron un poco en llegar (un par de días) pero todo bien, el talle es un poco más justo de lo que pensé pero no queda apretado ni nada parecido (pero si eres de mano más bien chonchita o no te gusta que el guante esté demasiado ceñido, puede que sea mejor una talla arriba de lo marcado por el cuadro); el hecho de tener yemas para touchscreen fue un extra que no recordaba y es muy agradable.Los recomendaría sin duda",5
0,"Compre los grandes pensado en que los medianos me quedarían apretados porque mi palma mide 20cm, pero la realidad es que de algunos dedos me quedan grandes, así que si estas en el mismo dilema no dudes en comprar la talla mediana.Son cómodos y hacen que el agarre del manubrio sea muy seguro, en los viajes largos son perfectos, no cansan y realmente no son tan calientes en época de primavera.Estoy satisfecho con la compra, solo para una próxima compraría unos medianos.",5
0,"Me cuesta trabajo la ropa, es complicado medir el ajuste de la fotografia, en este caso fallaron los dedos, hay proveedores que ponen el largo, aunque desconozco mis medidas es de ayuda cualquier detalle, lastima que no se puede ver el tipo de tela ni calidad, fueron buenas en el producto pero lo vi hasta la entrega",4
0,"Muy buena calidad y muy buen material, justo a la medida, están acojinaditos y son muy cómodos para desempeñar cualquier actividad que requiera de guantes",5
0,Quedaron a la perfección y eran lo que esperaba.No son de alta calidad pero por el precio es perfecto.,5
0,"El producto esta muy bien terminado, cero hilos sueltos, todo muy bien, es cómodo y no se jala de entre los dedos.",5
0,"Buena calidad se sienten bien hechos, el único tema es que cuesta tocar la pantalla del celular con el guante pero al final es para MTB por lo que no afecta su calidad. Falta probar con el frío pero se sienten bien.",5
0,"Se ven de muy buena calidad, me encanto el diseño, ya solo falta probarlos para ver su durabilidad y resistencia!",5
0,"Los guantes están padrísimos! Muy bonitos, cómodos y baratos ($299) le pondría un poco más de velcro para un mejor ajuste, sin embargo se ganan sus 5 estrellotas!",5
0,"Al igual que en otro color de ve de tela más gruesa en las fotos, es muy básico, la calidad es inferior a otros productos.Integra una ligera malla interior pero en blanco no está excento de transparencias, consideremos al momento de comprarlo en blanco por que se nota todo!",1
0,"Me gusta este producto, su uso es muy versatil, tanto para el gimnasio, boxeo, correr, bicicleta etc... muy comodo y aparte con buena ventilacion...",5
0,"No 👎 esto no es lo que aparece en la foto, no me llegaron los shorts en su lugar me llegaron estos que parece ropa interior, son unos bóxers de licra, totalmente decepcionante no lo recomiendo",2
0,"Es de buena calidad y ajuste, sólo que viene muy amplio, de preferencia compren una talla más chica para que no se les vea muy grande.",4
0,"El short es bueno, pero viene más amplio de lo esperado. COmpré 2 y el otro estoy pensando en cambiarlo",4
0,El producto de excelente calidad y me quedo muy bien,5
0,Mi hijo le gusto,5
0,Excelente precio para la marca súper cómodo,5
0,"Muy cómodo y fresco, aunque ciertamente la tela es algo delgada, pero por el precio es fantástico.",5
0,"Cumple con lo esperado, buena calidad",5
0,"Creo que las cerdas de este kit de limpieza están bien para lo que tienen que hacer. Son como cerdas de cepillo de dientes y no deben raspar ni raspar el interior de la vejiga o la manguera, pero limpiarán la porra.Compré este kit de limpieza porque limpié mi vejiga y manguera de hidratación de la marca Source, la dejé secar y el agua en la manguera (después de muchos días de sentada) dejó manchas negras (moho o algas?) que no estaba interesado en beber. Rocíar agua a través de la manguera no funcionaba, así que compré este kit.NOTA: Algunos sistemas de hidratación tienen conexiones rápidas y usted tendrá que remojar los extremos de la manguera en agua caliente durante 5 minutos para quitar los conectores. Mi cepillo de manguera «serpiente» no era lo suficientemente largo como para atravesar mi manguera de looong, así que tuve que cepillarlo desde ambos extremos. Lavé a fondo todos mis cepillos antes de usarlos en agua caliente y jabonosa.El paquete en el que viene es un poco endeble: es una bolsa larga y delgada y una etiqueta de cartón grapada en la parte superior. Una bolsa más gruesa y más fuerte haría un almacenamiento decente para los cepillos. Los pequeños clips de plástico que sujetan los pinceles son delicados, pero más agradables que simplemente atarlos a todos juntos. No noté que las cerdas se sueltan al cepillarme, parecen estar apretadas. Gran precio para un práctico kit de limpieza con otros usos posibles.",5
0,"El cepillo de paja y el cepillo de boquilla pequeño son muy bien dimensionados y eficaces, pero el cepillo más grande es demasiado pequeño. Encontré que el cepillo más grande era incapaz de limpiar eficazmente mi bolsa de hidratación debido a su tamaño pequeño. El cepillo de paja fue capaz de llegar al final de mi paja e hizo un buen trabajo limpiando toda la porquería. El mini cepillo fue capaz de raspar bien la boquilla. También encontré el cepillo de paja y el cepillo pequeño útiles para limpiar la paja de mis botellas de agua. La cosa del tendedero fue capaz de caber en mi abertura de tamaño nalgene pero no se expandió lo suficiente para llenar mi bolsa de 3L.",4
0,"Kit funciona bien y por el precio, ¡sólo agárralo!Lo único que es un inconveniente es que desde que actualicé de 1L a un marco plegable de 2.5L de vejiga es un poco demasiado pequeño para caber dentro y ser colgado. Acabo de poner el marco dentro de la vejiga, voltear la vejiga boca abajo, y la cuelgo del armario con el tubo.El marco plegable mantiene la vejiga abierta por lo que se seca mucho más rápido que cualquier otra cosa que he probado.",5
0,"Usé el bruch extensor y fue lo suficientemente largo para limpiar completamente el tubo desde la boquilla de mi CamelBak hasta la vejiga interna. La percha es genial también, para colgar el Camelbak para secar. el pequeño cepillo hace maravillas en las áreas alrededor de la boquilla. En resumen, excelente artículo!",5
0,"No estoy seguro de por qué Comfort and Flavour se enumeran, ya que esto no es algo que usted usa o come.Trabajan bien para lo que se supone que deben hacer.",4
0,Usé este kit tan pronto como llegó y me hizo limpiar mi vejiga de agua una brisa. Me gusta la percha de secado. Hace que la vejiga se seque mucho más rápido.,5
0,El tendedero era un poco pequeño y no funcionaba tan bien para mantener el depósito abierto para secar correctamente. pero en general contento con los cepillos de diferentes tamaños que hacen que sea fácil de limpiar en todos los lugares correctos.,4
0,"Compré esto esperando usarlo con una bolsa de 1,5 Camelbak. La percha no cabría en la bolsa. Modificé la percha cortando las cuatro costillas horizontales dentro de cada bucle, lo que permitió que la percha asumiera una forma más redondeada, por lo que ahora encaja en.Los pinceles están bien. En general, muy bueno para el precio.",4
0,"Parecía que lo pedí, arreglé un sándwich y fue entregado. Tenemos unas cuantas vejigas de diferentes fabricantes y este kit viene con una variedad de cepillos que aseguran que cada manguera, accesorio y grieta se limpien. Compraría otro.",5
0,"No puedo imaginar no tener esta mini mochila ahora y tiene todas las cosas de tus bolsillos y más. ¡Esta cosa tiene siete compartimentos! Gran cuero, estilo/look, diseño y artesanía. Esto durará mucho tiempo. Incluso tengo otro para un amigo que realmente necesitaba uno. ¡Esto es definitivamente dos pulgares arriba! ¡Consigue uno!",5
0,"esta fue la elección perfecta para mí, más ligero y no pesado cuero! Me gusta el diseño, sugeriría este.",1
0,"Súper práctico para llevar en la mochila o en la bolsa, ligerísimo y grande, cubre hasta la mitad de la pierna, casi llegando a los pies, amplio. Fue una buena compra. Talla Unisex.",5
0,Están muy corrientes,1
0,"NO HE TENIDO OPORTUNIDA DE USARLO, PERO SE VE DE BUENA CALIDAD, Y PUES TRAE LAS CORREAS, QUE ES OTROS NO TRAEN..",5
0,"Easy to attach - fits and covers my Wenger 601468 SIDEBAR 16"" Laptop Backpack perfectly. No leakage.",-1
0,Great,-1
0,"I ordered this and when it arrived it was too small. So I reordered the next size up, returned the one i had, and never received the replacement!! Not happy!!",-1
0,Great for the job,-1
0,"Funda de mochila lluvia (su funcionalidad está aún por probar) con medidas correspondientes a la mesa, elástica muy flexible pero duradera que envuelve bien la mochila y cómodas hebillas traseras ajustables, una transversal y una longitudinal, para anclarla a la perfección. El logo reflectante creo que es entonces muy cómodo en días de mala visibilidad, como los de la lluvia, y por la noche. Gran compra, lo recomiendo.",5
0,Grandes cordones que te permiten mantenerlo apretado a la mochila. Buena relación precio/rendimiento. Una tira reflectante habría sido útil,5
0,"Compré la talla M, calcetín de cepillo en una mochila de tamaño mediano. Mis medidas 30 cm. de ancho x 40 altura, la profundidad en su lugar es de unos 15 cm.",4
0,"L'ho comprato per lo zaino trolley della scuola, molto bel confezionato, ottima fattura, di facile utilizzo",-1
0,"¡Genial! Una relación calidad-precio más que razonable!Tal vez un poco de material ligero, pero por el costo estoy más que bien!",5
0,"Compré esta prenda para un viaje a Whitehorse, Canadá y me funcionó como lo esperaba. Es calientita y muy cómoda, aunque ésta sólo fue mi primera capa. Lo único malo es que es un poco larga tanto sobre todo para chicas petit como yo (mido 1.58) y compré talla S.",5
0,"Me gusta que la tela es ligera, no se siente con la demás ropa",5
0,"Buen producto, tal y como lo esperaba",4
0,Es muy suave y calientita.,5
0,No me gusto la tela,2
0,"Me encanta usar tops negras en el otoño/invierno. Este ajuste único como se esperaba y el tejido es ligero, pero me mantiene cómodo en climas fríos. Definitivamente una pieza de estratificación. No se ve a través del todo y no brilla. Perfecto para mí.",5
0,Tengo que esto es un regalo.,5
0,"Me encanta esta camisa que era exectamente lo que esperaba tener - suave, cálido y elástico. Es una bonita base para cualquier abrigo, suéter o sudadera deportiva para un día frío. Me alegro de haberlo comprado.",5
0,Me encanta el color y el diseño.. se siente genial,4
0,La camisa se adapta bien y es fácil de cuidar. La mano de obra es muy buena.,4
0,"Exelente producto, y sirve mucho para proteger las maletas, faltaría un poco de más calidad en las costuras, pero cumple.",3
0,"No he viajado aún, se ve de nuena calidad, ajusta bien, el único pero que le pongo es que los huecos no coinciden, pero se puede usar.",5
0,El material se ve de calidad. Es resistente.,5
0,De muy buena calidad.,5
0,"Muy buena calidad, único problema, apertura lateral para el mango de la maleta era opuesta a mi maleta, ser bueno si las aberturas estaban en ambos lados, fácil de arreglar para la esposa. Bonito ajuste cómodo alrededor de la maleta encajó perfectamente. Volvería a comprar.",5
0,Nice cover,-1
0,"Brilliant! Exactly what I needed, nice fit",-1
0,"La calidad es extraordinaria, pero el problema es que no me ha dado opción a seleccionar la talla que yo necesito. He intentado volver a comprarla escogiendo yo la talla y me ha sido imposible, menos mal que es grande y le he hecho un apaño . Es la única pega. Ha sido un envío rápido y la calidad del producto es muy buena.",-1
0,I bought this cover because the front zipper on my new suitcase was torn during my last trip. This was cheaper than buying a new suitcase. I only wish I had purchased it before the damage. It is easy to use and makes my luggage more recognizable.,-1
0,"Producto de gran calidad/precio. Tejido lo suficientemente grueso, como para proteger el equipaje, elástico, cosido bien. Talla L encaja perfectamente con mi maleta tamaño H66×L50×P26.",5
0,"Yo había comprado una previamente con la cual estaba muy satisfecha, por lo que compré está pensando que sería igual a la anterior, pero la bolsa plástica resultó ser de otro tipo de plástico, el cual se despegó desde el primer uso,he tenido que sellaron con la plancha,pero constantemente se despega, por lo que me decepcionó en está ocasión la compra, ojalá regresaran a fabricarlo del material plástico que usaban antes.",1
0,"Aunque sólo la he usado par ir al gimnasio, hace el trabajo perfecto. Mantiene mi ropa sucia y toalla mojada por un lado, aisladas de lo demás. También es resistente a lluvias fuertes.Falta probarla en viajes, pero por ahora muy bien.El material exterior es muy resistente y se nota la calidad del producto.*** Actualización 17.12.19 ***Me lleve la mochila a un viaje por Chiapas, totalmente llena de cosas y con uso duro por una semana. No lo resistió.Se rompieron las costuras interiores, que unían la bolsa impermeable con el cuerpo de la mochila, creo que fue por el tamaño y peso de la carga.Aún la uso, ya que realmente me gusta el material (y la verdad todavía sirve), pegué las costuras con cinta plateada para tuberías y más o menos ha aguantado. Sin embargo no la recomienda para uso pesado o como una mochila principal; para el gimnasio, salidas o viajes ligeros debería de funcionar perfecto.3.5/5",4
0,"tiene una lona que sirve como compartimento para evitar que moje el resto de la mochila pero es muy mala, se rompió y no se puede costurar o pegar porque es como una bolsa de plástico; es un articulo muy caro y al final te sirve como una mochila corriente, siento que pagué mucho dinero por una mochila barata",1
0,"tamaño ideal para ir a entrenar (natación) te mantiene seca la ropa con su división, es cómoda. El único pero seria que es un poco rígida, pero se entiende que es por la protección para que no se pase la humedad. Si lo recomiendo",5
0,Me gusto el producto ya que rebasa las espectativas sobre la descripcion. El par de compartimientos que tiene son super practicos ya que puedes tener tu ropa humeda en un compartimiento y la seca en otro. El material es resistente,5
0,"El mejor bolso de gimnasio!!!Yo lo uso para las clases de natacion de mi hijo o las idas a la playa. Es perfecto porque está dividido en dos partes, una para las cosas que quieres mantener secas y otra para guardar aquellas que se mojaron. No guarda olores y es super fácil de lavar.La calidad es muy buena.",5
0,Muy bueno para llevar traje de baño con su compartimiento seco y mojado. Respecto del tamaño no alcanza para llevar toda una muda de ropa pero también lo uso para la playa y actividades acuáticas y va muy bien.,4
0,"Buena calidad, pero un tanto pequeña en lo que respecta altura, suficiente para toalla, y algunos accesorios para natación, resistente e impermeable.",4
0,"Muy buena compra, es más grande de lo que esperaba, me gustó para el gym, a veces salgo en bicicleta y mis pertenencias pueden quedar secas por ser impermeable, lo mejor es su división adentro para separar lo mojado de lo seco, un plus sería que tuviera una felpa por lo menos para un mejor cierre de las cosas mojadas.",5
0,Me gustó que es casi 100% impermeable porque dentro de la mochila viene dividida en dos una parte resiste al agua muy buen. Lo único es que las partes de metal se oxidan pero estoy bastante satisfecha con la resistencia de la tela,5
0,"me gusto la entrega pronta a pesar de la contingencia sanitaria (covid 19) pero en si el articulo no resulto como esperaba en la calidad de materiales, es una funda para parrilla o asador de carnes y parece cortina de baño de tan ligera y delgado el material plástico con que esta elaborada la funda en mención.",4
0,"Me quede impactada al recibir esta funda , ya que , a pesar de que el tamaño y el diseño son muy buenos, la tela es demasiado delgada. Por lo cual no servirá para proteger el asador de la intemperie por mucho tiempo",2
0,"Me encantó el tamaño, es ideal para asadores grandes, es ligero pero se ve resistente, calidad buena aún precio bastante accesible,en general buen artículo.",5
0,"Me gusto el hecho de que esta fabricada en material ligero, sin embargo para el tipo de asador donde la instale resultó larga y arrastra.",5
0,"De buena calidad con relación a su precio consideró cumple muy bien su objetivo, además de que su material es resistente y ligero!!",5
0," Buen precio, buen producto; cubre del sol, calor, frio, lluvia; esos cambios son lo que oxidan el asador. Excelente producto!Great price, great versatile, it is thin, yes but serves their purpose.",5
0,El material es muy delgado y tardo mucho en llegar,3
0,Práctico y ligero.,5
0,"Bastante amplio, cumplidor.",5
0,Excelente producto; muy útil. Solo que llevó varias semanas en llegar. Altamente recomendado.,5
0,Recogí estos para poder unir mi caña de pescar y mi equipo de camer a mi mochila.,5
0,"En general, estos funcionan para lo que están diseñados y el precio es justo. Difícil de conseguir en las correas Molle que tiene un plus y un menos. Probablemente se aferra bastante bien. Bungees no son la misma longitud e incluso tengo uno que vino ya sea utilizado previamente o simplemente instalado ya estirada (ver imagen). No volver ya que compro bungee a granel de mucho mejor calidad de rejilla resistente. Obviamente, estos fueron producidos en masa desde algún lugar, ya que el control de calidad ni siquiera está remotamente allí. Me gusta la opción de ser capaz de azotar cosas y he comprado tanto bronceado como negro para mis paquetes tácticos. Podría mirar a otro proveedor, pero la mayoría de cosas como esta se venden a granel y alguien simplemente le da su nombre.",3
0,"Lo mejor desde el pastel de manzana! Acabo de comprar un Halcón Pigmeo Maxpedition II para cada uso diario con el perro en los senderos locales. El paquete tiene bucles molle y estos dominadores web hacen un excelente trabajo de mantener todo el equipo de mi perro (lanzador de bolas, plato de agua, correa, bolsa de excremento) en el exterior de mi mochila, dejando el interior solo para MI equipo! Gadgets muy prácticos, fáciles de poner y quitar. Como otros señalaron, los cordones elásticos son bastante cortos, pero siempre puedes obtener un paracord elástico de 1/8"" y construir bucles más largos si necesitas unir objetos más grandes.",5
0,"Ordené esto mientras estaba desplegado en Irak para usar en mi IOTV. Funcionan muy bien y son pequeños y ligeros! Cuelgo mi kevlar de uno cuando no lo estoy usando y el mismo clip no ha fallado todavía. Ajusté los nudos a la longitud deseada para un ajuste adecuado. Usted tiene que utilizar dos manos para sujetarlo en la posición cerrada, pero se libera rápida y fácilmente con una mano. También es fácil de usar con guantes ligeros puestos.",5
0,"Mi prueba inicial es buena. El cordón elástico se engancha, así que permanecerá cerrado.Sabiendo que elástico tiene una vida limitada en nuestro calor voy a probar con cordón también. La idea es sólida y si el cable no funciona voy a encontrar elástico..",5
0,Estos son ideales para la gestión de la correa. Hace que la bolsa se vea limpia y su liberación rápida hace que sea fácil de quitar y guardar el abrigo o lo que sea a través de correas de la mochila.,5
0,"Producto OK a precio ok. No terriblemente sustancial en el departamento de fuerza., pero obviamente estaba destinado a permitir colgar todo tipo de cosas ligeras de un paquete de molle.",3
0,"Hice el trabajo con un montón de artículos diferentes en mi bolso. Eran más grandes de lo que pensaba que serían pero han sido muy convenientes, guardo extras conmigo en los viajes en caso de que recoja algo extra o alguien más necesita algo.",5
0,"Material muy resistente. Es mucho más pesado de lo que esperaba. Esperaba un material más ligero, pero esto durará, supongo. Tiene dos botones por el cuello que no me gusta porque es un área más grande para dejar entrar el agua y las cuerdas no se atan tan apretadas como hubiera esperado si pusiera esto como medio refugio, pero funciona.",4
0,"Este poncho de lluvia es más pesado que el camuflaje que obtuve de otro vendedor, y el material parece ser de calidad. Espero tener la oportunidad de usarlo esta próxima temporada de caza para ver si es impermeable o no. Si es así, volveré a dar otra estrella por 5 estrellas.",4
0,"Estos vinieron a mí rápido. Estaba extremadamente sorprendido por la calidad que podía pasar como una lona en un apuro. Estoy 1,80 m y 190 libras. Tenía suficiente espacio para cubrirme con mi mochila de asalto de 3 días.",5
0,"Hace varios meses corrí de mi coche a un hotel, a unos 30 pies, y me mojé incluso mi bolso. Quería estar preparado la próxima vez, así que compré este poncho para la lluvia empapada en el sur de Mississippi. Está muy bien hecho, muy resistente. No es flamenco. También compré botas de lluvia de Amazon.",5
0,Tengo este artículo para viajar. Me sorprendió la mano de obra. Parece que encontré un guardián.,5
0,"Este poncho realmente se ajusta a mis necesidades mientras se lava a presión el revestimiento y las canaletas de mi casa. Era resistente al agua, mantenía mi ropa seca, y me ofreció una gran protección mientras trabajaba en primer plano con mi lavadora a presión. Estoy muy contento con mi compra.",5
0,Este es un poncho de tamaño generoso y resistente que sin duda te mantendrá seco incluso en las condiciones más adversas. Este no es un delicado poncho desechable. Mantenga esto a mano para el mal tiempo en casa o en el extranjero.,5
0,"¡El poncho es genial y duradero! Definitivamente lo recomiendo a cualquier persona que busque un poncho ligero y duradero. Es lo suficientemente grande como para cubrirme y mi mochila.También es largo, lo que es genial porque sus piernas no se mojan en absoluto.",5
0,muy buena calidad. Fácil ajuste y te cubre bien.,5
0,"Gran material para mantenerte seco de la lluvia, pero se desgarró el primer día que me lo puse. Estoy bastante seguro de que vino con un rasgón. Desafortunadamente voy a tener que encontrar una manera de sellarlo. Aparte de eso es un gran producto, pero desearía haberlo usado más.",2
0,"Vendí microscopios y sistemas de imagen en el espacio de endoscopia durante muchos años, y tuve que limpiar gastroscopios (que van al estómago y más allá) y colonoscopios (que se insertan en el otro extremo) en muchas ocasiones. Los cepillos que vienen con este kit son mejores que los que vendí y utilicé para limpiar los canales de instrumentos diminutos esos visores. No demasiado floppy, no demasiado rígido, y están bien hechas, así que espero que van a durar mucho tiempo. El resto del kit está bien muy pensado, también. Ahora estoy muy seguro de la limpieza de mi Camelback. ¡Compra este kit si quieres sentirte positivo sobre la limpieza de tu paquete de agua!",5
0,"2 cosas a tener en cuenta: 1- la percha en realidad no cuelga un Camelbak, la secadora tiene que ir demasiado lejos, la percha desaparece, lo que no es gran cosa. Colocamos esto dentro de la vejiga, la volvemos de lado, y luego colocamos un fajo de toalla de papel en el lugar justo por encima del orificio de llenado, la inclinamos hacia la toalla y dejamos secar. 2- el cepillo para fregar la vejiga, tirar eso! Tiene una pieza de metal muy afilada en la punta, esto romperá tu vejiga con facilidad. Si estás limpiando tu vejiga correctamente, no es necesario. El cepillo de limpieza de manguera funciona muy bien, seamos honestos este cepillo y la rejilla de secado son por lo que compramos esto para empezar. ¡La bolsa de almacenamiento es una buena ventaja!",5
0,"Este kit hace que sea fácil de limpiar todas las piezas y piezas de nuestros paquetes de hidratación + hace que sean más fáciles de secar completamente.Hemos estado satisfechos con todo en el kit y tener la bolsa de malla que permite secar los cepillos y mantenerlo todo en un solo lugar es una ventaja.Otro revisor mencionó su preocupación con respecto a la punta metálica en el cepillo para limpiar la vejiga, que podría causar una rotura. No he tenido ningún problema con él hasta ahora, la punta está doblada, no sobresale desde el extremo (ver foto), pero sería fácil de envolver un paño suave sobre el cepillo y asegurar con una banda de goma si es necesario.Las dimensiones y la textura de las cerdas en los cepillos son perfectas para todas las piezas y piezas.Aunque me decepcionó saber que el marco de secado no se vende por separado, ¡estaba muy satisfecho con la respuesta rápida a mi pregunta del servicio al cliente!¡ Planea conseguir algunos regalos como pequeños para nuestros amigos y familiares al aire libre!",5
0,"Limpieza de las vejigas de hidratación es un negocio complicado. Quieres asegurarte de que se limpie y de que lo intente rápidamente. Puedo decir que después de usar este producto hace que todo el proceso sea mucho más fácil. Me encanta el pequeño cepillo de serpiente, de todas las cosas en este kit que sería el más difícil de Jury Rig.Tuve alguna dificultad menor para conseguir que el marco plegable encajara dentro de mi vejiga de hidratación pero aparte de eso todo era indoloro. Compraría este producto de nuevo y se lo recomendaría a un amigo.",4
0,"Recibiré esto hoy. impresionado con la calidad. Buena ganga por lo que pagué, alrededor de $10.00. Las cerdas son suaves y parecen estar bien unidas. La percha es de plástico duro, que me gusta mucho porque cuando la abres, conserva su forma. La funda de transporte es una gran ventaja ya que parece ser de calidad decente. No pienso que esta bolsa se rompa. Se actualizará si tengo algún problema. doble lo haré.",5
0,"Tengo que admitir que recientemente tengo una vejiga de agua para mi mochila de Osprey y no he tenido la oportunidad de ponerla a prueba en el campo, pero vamos a darle una buena prueba cuando vayamos a Israel a finales de noviembre. Por lo tanto, no he tenido ocasión de usar este kit de limpieza en mi propio equipo. Sin embargo, este kit tiene todos los componentes esenciales (aunque no lo he usado he visto algunos videos que muestran cómo funciona) y todo es razonablemente alta calidad. El vendedor proporcionó una entrega muy rápida e inició el seguimiento para asegurarme de que estaba satisfecho.",5
