review,stars
"El empaque llego un poco maltratado. Con respecto a la luz que emite esta muy bien, para el tamaño creo que buena. si tiene buen alcance.tiene un problema, ya que al hacer un movimiento tal pareciera que se mueve la pila y la luz baja drasticamente y para regresarla a la normalidad hay que agitarla fuerte. no se si solo sea la que me llego ami la que presenta ese problema.",3
"¿Por dónde empiezo?Primero, uno de los broches para sujetar las tiras que abrazan el cinturón llegó rota, la traté de pegar con Resistol 5000, pero no funcionó por el material, finalmente le puse KolaLoka y quedó mejor, sólo la he podido usar un par de horas, pero le fue mejor que al Resistol.El acabado ""artesanal"" es pésimo, la bolsa tiene pliegues disparejos, por lo que no hace buena forma una vez que le empiezar a poner cosas dentro.El apartado para el celular es peligroso para las pantallas, tiene una pieza de plástico que entra puede entrar en contacto con la pantalla, debes guardar el celular en sentido opuesto.La verdad, no volvería a comprarlo, tengo una muslera de mejor calidad, pero quería algo pequeño sólo para el gel, la cartera, el cel y una batería auxiliar, pero creo que necesito algo más grande.El único punto por el que se ganó sus 3 estrellas es porque por dentro de los bolisllos lleva otros minipouches que parecían útiles. Si tan solo pudiera caber algo dentro...",3
El producto llego a tiempo y muy bien empaquetado. Es lento el tratar de inflar cosas grandes. Ventaja es que es portatil y no debe tener problema para inflar cosas pequeñas,3
"No me gusto el color de la amarilla, se nota a leguas que es de mala calidad, la negra se ve más o menos, me gusta que son pequeñas, definitivamente no puedes poner una botella de agua pequeña, tiene mala calidad en sus costuras, hasta ahora no se ha rato, te saca del apuro pero por 100 pesos más puedes conseguir una de mejor calidad.",3
"Si es impermeable, per no conviene llenarla al maximo, ya que se deforma de la parte de atras y es muy incomoda; la parte de atras hace que sudes demasiado, se me rompieron las bolsas de enfrente por mas que no habia metido nada.La use para llevarmela de viaje a Europa 3 semanas, me fue muy incomodo el mal soporte de la parte de atras, esta bien para estar cerca no para viajes largos",3
"Esta mochila a simple vista tiene un buen acabado, desgraciadamente los materiales se sienten algo ligeros y frágiles, definitivamente es para un uso medio y no cargarle demasiado peso...Otra cosa que no me gustó fue que el compartimento para la computadora es demasiado pequeño en relación con el tamaño total de la mochila, mi laptop de 14"" no cabe y solo tiene una tela demasiado delgada que hace la división para el siguiente compartimento...",3
"La calidad está bien, pero si es algo pequeña.. igual el tirante no tiene mucho margen para hacerlo grande como para una persona alta... Sirve para guardar el celular, llaves alguna tablet chica y cartera...",3
"Me gustó el diseño y las características que ofrecía, sin embargo traía solo una pequeña tarjeta de instrucciones con letra más pequeña todavía. Al intentar armar al primero, el cable que va por adentro nunca se ajustó hasta que por fin se salió dejando sin posibilidad de arreglarlo. NO estaba roto porque la punta que salió estaba terminada como en un ojal sin que se percibiera a dónde sujetarlo. El segundo bastón ya no lo abrí para que no pasara lo mismo y mejor los regresé.",3
"Me gustó el diseño y colores de la mochila. Es ligera para llevar de viaje. Aunque se siente que los materiales son frágiles, resisten. Espacio suficiente para llevar de viaje.La mochila que recibí tiene un defecto de fabricación. No es algo tan importante, pero se deberían cuidar más los procesos de producción. En la imagen se puede observar que una de las bolsas que están en la cinta sujetadora de la cintura está al revés, el cierre está en la parte baja de la bolsa, de manera que cuando quieres almacenar algún objeto es esa bolsa invariablemente se caerá.",3
"Puntos buenos, tenia buena potencia, era bastante comoda, no ocupaba tanto espacio y el peso estaba bien.Puntos malos. A primer apariencia parece una lampara bastante “PRO”, pero en realidad es muy sencilla, cai en la mercadotecnia. Los modos no son nada practicos, tienes que pasar por todos los modos para poder apagarla o cambiar a algun modo que necesites. Y la causa de mi devolucion principal fue porque se suponia que la bateria duraba 6 u 8 horas continuas, y al utilizarla duró una hora promedio, lo cual no me sirve y tampoco fue de mi agrado que fuera tanta la diferencia de tiempo de duracion.",3
"La lámpara si da una luz potente y cumple mis expectativas de luminosidad para usarla en bicicleta por la noche, sin embargo las baterías incluidas son de las peores en el mercado.Dicen ser de 8600mAH de capacidad, sin embargo no alcanzan ni los 500mAH.Sí tú ya cuentas con baterías 18650 lleva a reciclar las incluidas con la lámpara y usa tus propias baterías.",3
"En si, la linterna trabaja muy bien, la luz que emite es excelente, aunque la forma de cambiar los modos es algo tediosa, pero es cosa de unos cuantos clicks y ya está en el modo deseado y el botón para el cambio de modo es fácil de operar.El pequeño tapón que tiene para proteger la entrada USB es en extremo frágil y terminé perdiéndolo en un par de días, pero como la uso en interiores para hacer reparaciones pues no es problema, en mi caso.es cómoda y la puedes llevar puesta bastante tiempo sin que lastime o que se sienta muy pesada, los ángulos de inclinación de la linterna trabajan muy bien y quedan fijos en la posición deseada.Por otro lado, las baterías! esas si que son un problema, después de tres cargas, ya no dura encendida ni una tercera parte del tiempo esperado, al cabo de unos cuantos minutos la intensidad de la luz comienza a decrecer hasta que simplemente se apaga y este tamaño raro de baterías recargables me han hecho muy difícil el poder conseguir unas de buena calidad y capacidad, por que muchas de las que se venden aquí en el sitio tienen pésimas reseñas.Si alguien sabe de alguna marca de baterías que realmente sirvan por favor pasen el dato por que la linterna si vale la pena.",3
"La vdd no estoy muy conforme con el producto por varios motivos:CONTRAS:-La calidad del articulo en general es buena, pero me salio defectuosa la parte donde se conecta el cargador, ya que tiene una goma plastica para tapar la parte del USB por donde se carga, y esta goma se sujeta internamente a la carcaza donde va la pila y este sujetador tapa la entrada del cable USB y no carga bien, yo lo hice para un lado pero no se puede esconder, a la larga se cortara solo y ya no tendré tapa para el USB, la cual solo veo q es importante si lo usas bajo la lluvia y esas cosas-Tiene varios indicadores en la parte donde va la pila, el cual te quedas sin saber como funcionan, ya que no trae un manual de instrucciones, solo una tarjeta donde te dirije a una pagina de Facebook, la cual no tiene ninguna informacion acerca del producto.-No me gusta que la luz principal no se pueda ajustar el tipo BeamPROS:-El material de construccion de la base de la lampara parece bueno, aunque plastico-Las pilas parecen de buena capacidad.-Es un tanto ligero (a la vista parece mucho mas pesado)",3
"El producto se ve bien pero para mujeres no funciona, es exageradamente grande. Lo regale a un hombre e incluso le quedo flojo también.",3
"En general bien por lo que se paga por él. Un poco más delgado de lo esperado, es cómodo, el colocarlo en trabillas del pantalón no práctico ya que hay que hacerlo sin hebilla y eso complica un poco el proceso al cambiar a otro pantalón. Cierra bien, pero no mantiene su talla, se corre con el uso y hay que ajustarlo frecuentemente sobre todo si se le pone peso ( bolsos, aditamento para botella de agua, etc.). Definitivamente no apto para portar Holdsters.Bien en general, apenas un mes con él, veremos después",3
"buen cinturón resistente de buen grosor, AL principio cuesta un poco de trabajo acostumbrarte a colocarlo, no me gusto que al estar sentado por algún tiempo la hebilla me resulto incómoda, se clava en el estómago. La calidad está bien. Los accesorios que incluyen no los uso, pero se sienten de buena calidad",3
"He adquirido varios productos Stanley para campismo, el acero inoxidable es en todos de inmejorable calidad, muy funcional en su diseño de partes metálicas, pero creo que lo referente a plastico es muy sensible de mejorarlo. Este producto trae en su interior dos vasos de plástico bastante gruesos y por lo mismo pesados, ese tipo de plástico es el que encontramos en los dos sets de ollas para campismo, o en los tazones de esos mismos sets o incluso en los juegos de recipientes Stanley para guardar alimentos. Es un material grueso y muy pesado, pero en el caso de este producto, basta sacar los vasos y listo. Por otra parte, es muy estrecho el recipiente de metal, lo que lo hace inestable al ponerlo sobre lo que se va a cocinar con el muy alto riesgo de que se caiga",3
Los compré porque decía la descripción que no se empañaban pero cuando usas respiradores el aire pasa por debajo pues no sellan bien y no son ajustables al contorno del rostro. Son ligeros y resistentes. Tienen correa para evitar que se caigan.,3
Se ven bien y están cómodas pero no se por que siempre se empaña un sólo lado y es molesto quitártelas a cada rato para limpiarlas. Protegen tus ojos y el campo de visibilidad es el óptimo. Los ocupo sólo cuando uso herramienta en proyectos caseros es que no soy exigente...,3
Los lentes son ligeros y se ven resistentes. Pero son muy incómodos. Supongo que están diseñados para cabezas grandes. Mido 1.67; no lo recomiendo para personas de mi estatura.,3
Llegó en un color que no fue el solicitado y aplastado,3
"Muy poca potencia y precisión, recomiendo desarrollar tiro instintivo.",3
"Más pequeño de lo esperado, deberían poner fotos que impliquen el tamaño real",3
"Cómo podrán ver; no son los colores de la publicación, acaba de llegar hace unos minutos, así que no le ha dado el sol",3
Vino descolorido y era de mala calidad.,3
No es la mejor calidad. Pero es lindo.,3
Me gusta el sombrero y es más o menos exactamente como esperaba y quería. El único inconveniente fue que vino en un poco aplastado por lo que hay pliegues en el área del logotipo frontal que no puedo deshacerme de.,3
"Esta cosa es cómicamente pequeña. Como, muy pequeño. Casi un juguete.Vea la imagen para una comparación con la Guardia Fronteriza Smith y Wesson.La hoja es razonablemente afilada fuera de la caja, pero solo tiene un solo filo.Es barato, así que no puedo culparlo demasiado, pero el mango se siente muy plastificado y se flexiona demasiado.Con todo, solo una especie de novedad, no un cuchillo destinado a un trabajo serio.",3
"Se abre fácilmente, en cuanto metes los cartuchos se abre de las pestañas traseras.",3
El lente en si está muy bien sin embargo al adaptarlo al teléfono y sacar una foto sólo se toma un círculo al centro de la cámara u lo demás sale en negro. Creo que sería importante que pusieran unos ejemplos de las fotos tomadas con celular para saber lo que uno compra.,3
"Compre este pequeño telescopio, pero falta un instructivo que indique los beneficios y el manejo del equipo.Me parece que el alcance no es lo que indican aquí 1000 metros, yo creo que es menor. El ajuste para colocar el celular esta complicado. Necesito mas información ya que solo tengo la foto de la caja de empaque . Si es importante para mi, tener un instructivo. -Si me lo pueden enviar seria fantástico y ya veré los beneficios de lo que compre",3
"Por el precio es un buen articulo, no trae mucha calidad pero esta dentro de o razonable,es ligera, las punta de diferentes tipos vienen de buena calidad.",3
"Es util y practica pero en mi caso, siento que al virar mi manubrio la terminare rompiendo o dañando más rapido, eso es en mi caso. Para llevar llaves, la cartera o algo extra es espacio suficiente, MI CELULAR NO ENTRA EN EL ESPACIO DESIGNADO (Mate 20 pro), tengan eso en cuenta.",3
"Una calidad pasable para lo que cuesta, cumple su función, pero si buscas mayor protección invierte mejor más dinero.",3
"si en términos generales bien, solo lo compre luego en rojo por mercado libre 50 % más barato",3
"La verdad es que me queda corta, y no puede ajustarte, así que piénsalo si tienes una gran cara/cabeza como yo, se supone que es medida estándar, pero ya sabes, muchos tamaños de humano. En general está bien, pero debes tener cuidado con un par de cosas, primero, las válvulas se desarman, dentro de la careta dice hacia donde abrir o cerrar, pero si las giras de más puedes dejarlas flojas. Podrías quitarlas si quieres remover el filtro que está en medio. Por en frente, estas mismas válvulas se abren para quitar o poner el plástico que hace el vacío. La verdad es que no es tan practico como parece, siempre se empañan los lentes. pero si dejas solo uno puesto, funciona un poco mejor. No se ve mal puesta y en la bici, mi caso, se ve muy bien, pero no es tan practica. Hablando del filtro, es mas pequeño que la mascara, yo corte un poco de su eje central para que fuera mas comodo. Finalmente, el velcro de atras sirve bien, pero es importante no apretar mucho.",3
"El candado tiene una buena calidad en el cable de acero, intenté trozar uno de los 5 que pedí con una cizalla de buena calidad y me costó trabajo, da la resistencia suficiente para que un ladrón se desespere y pierda interés. Pero su parte débil es el candado, con un golpe de un martillo directamente a los anillos de combinación se rompen y dejan completamente libre al perno, siendo la manera más rápida de abrirlo, apenas 3 segundos y tu bicicleta ya es vulnerable. Otra desventaja es que sólo mide 4ft, y ésto no permite pasarlo por ambas llantas y el cuadro, y si la bicicleta tiene sistema de desmonte fácil, será muy fácil robarla. SI TIENES UNA BICICLETA DE GRAN VALOR NO LO RECOMIENDO PARA NADA",3
"Se siente el gel del asiento pero como mujer no ayuda tanto, disminuye la molestias pero sigue lastimando el asiento de la bicicleta.",3
"El producto se ve de buena calidad. No tiene un instructivo por lo que es necesario adivinar tanto el funcionamiento como la instalación. La luminosidad es bastante buena y, desafortunadamente, el hule que cubre el puerto USB que se utiliza para recargar la luz posterior no embona correctamente por lo que el puerto queda expuesto a la humedad. Al parecer esto se debe a un defecto en el producto que me enviaron por lo que voy a pedir un segundo producto igual para ver si se encuentra mejor ensamblado. La imagen del producto (luz posterior) no corresponde exactamente al producto que me llegó, sin embargo es muy parecido.",3
"Pues la verdad es que sí son cómodos, sobretodo porque tienen una excelente respiración, pero para lo que los compré, que es para la bici, al menos a mi no me convencen. Una el acolchado que esta en la palma no es lo suficientemente grande, esta separado como por zonas y la verdad no cubren bien las áreas que me incomodan con el manillar. Dos a pesar de que la tela es buena y deja transpirar muy bien pero es muy delgada por lo que ante una caída andando… buena protección no tendrás.",3
"me gustaron se amoldan muy bien, hay que elegir con cuidado la talla por que se marca mucho la diferencia si compras una errónea, esperaba que fueran un poco mas gruesos, pero a la vez que sean delgados te ayuda a transpirar...",3
"Compre este producto después de considerar otros productos con semejantes características y siendo primera experiencia esto es lo que considero:Es una bomba que a mi consideracion puede llegar a ser mas estetica que ser la primera opción que pienses cuando debes de inflar una llanta de bicicleta.Lo bueno:- El producto se ve de muy buena calidad, diseñado en metal y plástico muy resistente.- Los accesorios son atinados y sobre todo útiles. (aunque hay dos tiras de plástico que no se para que se utilizan)- La idea de llevar una bomba para inflar y accesorios sujeta en el cuadro de tu bicicleta es brillante.- Excesivamente práctica.Lo malo:- Creo que lo realmente malo es el tamaño pues se vuelve tedioso y forzado inflar una llanta, por el poco volumen de aire por cada empuje que uno realice, aunque como lo dicen otros usuarios sino estas acostumbrado a este tipo de bombas o has utilizado una bomba de mayor dimensión, te será díficil acostumbrarte.- Esta por demás decir que se nota el calor generado por la fricción de los constantes empujes al momento de bombear aire a la llanta. Es normal según el instructivo :(-El instructivo debe de ser mas ilustrativo en el uso de los accesorios, que si bien en algunas piezas es obvio para que son en otros no tanto.-Si estuviera en una ciudad muy segura me despreocuparía por dejar la bicicleta con la bomba sujeta a ella, pero por el tipo de materiales que sujeta la bomba al cuadro, me parece que puede ser retirada muy facilmente por los amantes de lo ajeno.- Es tedioso estar bombeando con el brazo gran cantidad de veces para inflar la llanta, lo que para otro tipos de bomba necesitarias dos o tres empujes.Recomendable para eventos muy esporádicos y no exista otra cosa para inflar una llanta, lo estrictamente necesario",3
"Me desilusionó, no sentí diferencia en comodidad al hacer spining, me lastimó igual, tuve que comprar otro cubreasiento en una tienda deportiva que fuera plano y alcolchado suave, ya que éste al ser ergonómico es duro igual que el asiento de la bici. Lo que sí reconozco es que está bien hecho y viene con su funda, pero quizá no fue para mí.",3
"LO BUENO: paquete en tiempo, prodcuto correcto y en buen estadoLO MALO: Deberian poner el grosor de la funda, por las imagenes da a aparentar que es ""relativamente gruesa"", y no lo es, es bastante delgada, tanto asi que se tiene que tener cuidado de que no se atore en algo filoso si no, facilmente se romperia o rasgaria. / Por otro lado, OJO no es impermeable como indican en la descripcion, supongo que es debido tambien al grosor de esta, la he dejado bajo la lluvia cubierta y aun asi la bicicleta se moja ligeramente. Un producto impermeable refiere a que no permite el paso de humedad o agua o cualquier liquido.",3
"Pensé que era mejor por las opiniones, lo he probado para terrenos muy secos y polvorientos, no me ha funcionado muy bien, la cadena se reciente muy rápido, tampoco veo que limpie muy bien después del lavado. Prefiero el que es exclusivamente para clima seco o el que es para humedad.",3
"Quiero compartir mi experiencia, y quiero resaltar que la publicación del articulo es confusa, las imágenes describen que trae 2 piezas y además una cubierta para el asiento de bonus, pues será que a mi no me llego!??, hablando de el producto como tal, lo veo bien dice que es un materia resistente a la ropa, espero dure al menos unos 2 años (me iba a arriesgar mucho diciendo 4), en relación precio, producto y publicación engañosa + tiempo de vida de el producto me parece una mala compra 👎",3
"Tiene velcros para que lo agarres al cuadro, las herramientas se ven bien. Por suerte aun no lo he utulizado!! :)Estorba un poco en el cuadro, si lo pones tienes que quitar tu bote de agua del triangulo del cuadro.",3
"en principio comentar que las mangas cumplen su función a secas, material muy frágil, en las primeras puesta se deterioró muy rápido, definitivo si lo tuyo en el uso intenso, sugiero busques otras alternativas",3
"Apenas use el gris por 4 ocasiones, y ya se empezó a deshilar. Si son cómodos, frescos y ayudan, así como abarcar bien el brazo por la elasticidad que tiene.",3
"La descripción del producto indica equivocadanente que el producto contiene 92% fibras de algodón. Cosa que no. Este producto es 100% sintético, por lo que va en camino de devolución.",3
Esta amplia pero no muy cómoda para una bici de ruta es bastante ancha como para que guardes tu celular ahí pero resulta algo estorbosa al momento de pedalear de pie. No es impermeable si la mojas le entra agua.,3
Decepcionado son muy muy chicas para un hombre soy talla 8 y no me entran supuestamente estoy en el limite pero la verdad es que si son muy reducida diría que máximo son talla 7 fuera de eso la calidad es muy buena en cuanto a la tela y acabados,3
"La descripcion no lo dice pero con 90% poliester, los compre porque pense que eran de algodon pero no es asi. Estan acolchonados y de buen tamaño",3
"Le doy 3 estrellas porque a las dos horas de ponérmelos ya estaban llenos de pelusa y bolitas y me chocan las bolitas que les sale a la ropa. por el precio supongo que está bien? pero he comprado otros y no les pasa lo mismo. No son los mejores, pero cumplen su función fuera de las pelusas.",3
El paquete llegó bien en tiempo y en formaLo que no me gustó es que los colores que vienen en el anuncio no sin los mismos tonos que me llegaronEsa parte está engañosaNo vienen el de color rojoVienen 2 todas y uno verde y naranja fosforescentes,3
"Dicen que es ideal para andar en bicicleta, ciclomontañismo. Pues para probarlos, agarré uno, lo lavé según indicaciones y lo usé solo para ir a comprar algo, pero a los pocos minutos de verdad me ahogué, es imposible respirar cómodamente si estás medianamente agitado. NO engañen, sean transparentes!, no digan cosas que no son verdad. Además he buscado y buscado recomendaciones oficiales de la OMS, De Fuentes oficiales y en ninguna recomiendan Este material de neopreno para tapabocas. Voy a solicitar la devolución de mi dinero. Mala experiencia.",3
Regular...esperaba más calidad.,3
Llegaron enormes. Nos e entiende cómo pedir las tallas y hay q atinarle.,3
"Compré estas zapatillas de ballet para mi hija que recientemente ha comenzado clases de ballet. Los compré porque pensé que eran absolutamente adorables y combinarían bien con el maillot que compré para ella también. Después de su primera clase, la instructora le pidió que enderezara el pie y se sintió alrededor de las zapatillas. Me dijo que no funcionarían bien y que las zapatillas de ballet tradicionales normalmente no son tan resbaladizas. No sé mucho sobre zapatillas de ballet o qué buscar. Esto ha sido totalmente nuevo para mí, así que hice un poco de investigación y creo que le compraré un par de zapatillas de cuero en lugar de estas.",3
"Había algunas cosas que no me gustaban de este vestido. La tela era un gran problema para mí. No me gustó la forma en que se cayó/se movía ect. se sentía muy delgado y barato. Tampoco me importaron las mangas, pensé que eran bastante extrañas. Lo que me gustó del vestido fue el ajuste. Siempre me cuesta encontrar artículos que se ajusten a mi cintura, y que no me ahoguen las caderas. Pensé que este vestido tenía un buen equilibrio. También pensé que la longitud era buena para mí. Soy una chica corta (4 '11) y es tan difícil encontrar algo que sea una buena longitud para mí,Este no era el vestido para mí, pero podría ser el vestido para ti. Creo que es un precio razonable darle una oportunidad.",3
Funcionará para un disfraz de cómic. Hija le encanta pero no soy un fan de lo corto que es y pedí mucho más grande para ella. ella es una 11 años de edad y normalmente lleva una talla 14 en las niñas. y habíamos pedido una talla mediana en este vestido asegúrese de medir su cuerpo antes de comprar,3
"Ordenado para el cosplay Once. Sirvió a mis propósitos, pero era increíblemente corto y ligeramente apretado alrededor de mi busto a pesar de que pedí una talla más. También era bastante arrugado cuando llegó, pero el precio era muy bajo, por lo que el valor era como se esperaba. El cinturón del arco es extraíble, por lo que estaba bastante feliz.",3
El producto vino tal como se anunció. Versátil con lo que se suministra. Simplemente no lo suficientemente fuerte para los ejercicios que los usé para tales como arrastrar neumáticos y caminatas de granjero.,3
"El tablero de dardos funciona bien. Los imanes son fuertes y se adhieren bien a la tabla.El tablero se ve genial... hasta ahora... pero aquí es donde dejé caer la calificación de estrellas.El tablero tiene pequeñas abolladuras en ellos cuando le lanzas los dardos magnéticos. Me hubiera gustado si el tablero en sí era un poco más duro.Puedo decir que en unos meses de uso, el tablero estará salpicado de abolladuras por todas partes.Esa fue mi única queja. Aparte de eso, funciona según lo previsto.",3
"El tablero llegó en buenas condiciones, y los dardos igual pero después del segundo uso se comenzaron a descarapelar los imanes,por lo que considero no son tan resistentes, hay que decirlo, se cayeron al piso por no atinarle al tablero, pero de igual manera no se cayeron de una altura considerable como para dañarse de la forma en que lo hicieron, en general es bueno el tablero, sigue funcionando.",3
"Sí buscas un tablero para la puerta de la habitación, regalo ó iniciarte en el juego de los dardos sin gastar tanto es una recomendable opción, este tablero a diferencia de otros es que le faltan capas para absorber el impacto de los dardos y se va desgastando gradualmente. Gracias =D",3
"Pros: Buen material del blanco, las puntas de los dardos son metálicas por lo que no hay problema en que se claven o que pierdan fuerza y dirección.Contras: las colas de los dardos son de plástico y no muy resistentes (aunque pueden cambiarse), el blanco después de un rato se ve muy agujereado y se le caen las divisiones metálicas.",3
"Es una diana para primerizos como nosotros, se va maltratando con el uso y hasta pierde las grapas que sujetan las divisiones.Los dardos que vienen incluidos no son de mala calidad pero igualmente son para principiantes ya que se doblan del plástico y hace que los tiros no sean certeros.Recomiendo esta diana si eres principiante y vas a jugar un par de veces a la semana solamente.",3
"Es de calidad, el empaque venía ligeramente dañado, no le dí importancia, pero cuando lo abrí, resulta que no venían completos los dardos, solo venían 3 de los 6 indicados en la publicación y en la misma caja del producto. Decidí quedarmelo, porque iba a ser mas complicado regresarlo, ademas era un regalo.",3
"Este es un buen producto, sin embargo, las flechas/alfileres son tan ligeros para pegar en el tablero de dardos. He comprado una flechas adicionales que son más pesadas en peso que funciona perfectamente. Sugiero a esta compañía que agregue flechas adecuadas que funcionen con la junta. Cambia tus flechas, tendrás menos quejarte con el tablero.",3
"Llegaron en buen estado... pero se desarman facilmente, casi cada que los lanzas, y aunque se vuelven a armar fácil pues me hace pensar que se romperan pronto de tanto armar, desarmar, armar...",3
"El Producto me lo entregaron el sábado 31 de agosto del 2019, y hoy 4 de septiembre e de decir que el producto no es de la calidad que dicen ser le hace falta mejorar y no cuenta con sistema de heal self para auto curarse de los hoyos que dejan los dardos 3/5 a la diana, los dardos son muy de pésima calidad el 1 dia de uso rebotaron 3 por darle en las separacionew y al impactar al suelo se rompieron con una facilidad ... 1/5 estrellas en cuestión de los dardos mi opinión por el precio/calidad del producto le doy 3/5 estrellas para iniciar y disfrutar un viernes de amistades y diversión e ir iniciando en esto es mas que perfecto, si lo quieres usar para un uso mas profesional no te lo recomiendo. Si es para un uso mas normalito te lo recomiendo siempre y cuando le metas una superficie con alfombra para que absorba el impacto de los dardos a la hora de caer al suelo y asi no se romperan tan sencillamente.El manual deja un poco que desear pero se puede mejorar.",3
"Hola, solicité la devolución del producto ya que no era lo que necesitaba. Me confirmaron de recibido el producto pero aún no me han hecho mi reembolso. Quien me puede ayudar con esto?",3
"Las puntas excelente, el resto no es muy durable.",3
"Nuestro nieto de seis años adora este juego, sin embargo los dardos hacen gouges en la superficie que está hecha de cartón y que no es un material lo suficientemente resistente. Desafortunadamente, no durará mucho tiempo. Es difícil entender por qué lo hicieron así porque la parte posterior del juego es un plástico duro agradable. Se va a molestar cuando ya no sea utilizable y yo no voy a comprar otro.",3
"Buen material, me gusto",3
"Aunque el tablero se siente de buena calidad, después de unas cuantas partidas se notan visiblemente los agujeros de los dardos y disminuye un poco el agarre de los mismos, esperaba un poco más de durabilidad comparado con mi anterior tablero que era aun más económico.",3
Los dardos son muy buenos por el precio... lo malo es que las colas llegaron apretadas unas con otras y se deformaron. El bote tiene que ser más grande u otro tipo de empaque.,3
"Bonito balance, pero las puntas no encajaban en la parte de latón, la mayoría estaban sueltas y se caían también un poco pesadas para dardos electrónicos que rebotan la mayoría de las veces mis dardos más ligeros se pegan mejor",3
"Los vuelos eran agradables, pero se rompe fácilmente. Me encantó el diseño sin embargo",3
"Compré esto durante la cuarentena para establecer una divertida sala de juegos temporal en el garaje. Era una gran relación calidad-precio ya que una gran cantidad de dardos son caros y no íbamos a usarlo con demasiada frecuencia. Hace comentarios después de cada lanzamiento, creo que alterna entre agradable y descarado, porque mi novio consiguió todos los comentarios atrevidos y se sentía atacado así que tuvimos que apagar el sonido. Sin embargo, la parte electrónica sólo duró un día y cuando fuimos a usarlo al día siguiente estaba muerta. No estoy seguro de si se rompe para siempre, o si las baterías de alguna manera drenaron tan rápidamente (estoy bastante seguro de que lo apagamos), pero en general es bueno para un juego de dardos asequible.",3
"A mis hijos les encantan los dardos, pero se sentían tristes porque dos dardos se rompieron. Los mayores pusieron un poco de pegamento porque no querían que lo devuelva. Estoy realmente dissapoinada por esto. El tablero funciona bien y lo están disfrutando, pero con dos dardos rotos. Gracias a Dios por el pegamento que puede arreglar casi cualquier cosa.",3
"Me hubiera gustado ver la espuma más gruesa. Si alguien pierde el tablero de dardos y golpea la espuma, se puede escuchar como el dardo pasa a través de la espuma y se pega en la pared.",3
"dardos OK visualmente, en cuanto a peso y desempeño muy bien. Pero despues de nomas de 100 usos las banderitas de plastico flexible se salen facilmente.",3
"Buena marca y buena tabla para elegir, pero...Sabes que cuando recibes un artículo con cinta de sellota extra que mantiene la caja, ya sea que ha sido rechazado antes o ha sido revuelto en la parte trasera de una furgoneta. Cuando miré la diana noté que tenía una forma ligeramente ovalada. El tablero en sí era bueno y como era sólo para el taller lo instalé en la pared. Tuvo que ajustar el envolvente un poco para permitir la forma ovalada. Si fuera para uso doméstico o a precio completo entonces habría devuelto esta diana.",3
"Quería usar esta lámpara para fotografiar y filmar uw.El paquete entregado parecía valioso, el anillo de sellado doble - ya engrasado - así como todos los accesorios excepto un manual estaban disponibles y todo funcionó y funcionó perfectamente.Sin embargo, después de la primera inmersión, la lámpara se veía como se muestra en la imagen. El aluminio supuestamente anodizado/resistente a la corrosión o su recubrimiento o barniz comenzaron a disolverse en agua de mar durante la primera inmersión (sólo en la pieza central y en los botones). Con la formación de pequeñas burbujas, como una tableta efervescente. El metal desnudo aparece debajo de las costras. ¿Qué significa esto para futuras inmersiones - en esta pieza central hay las juntas para los sellos - y si esta lámpara permanecerá tan densa como lo era ahora, no puedo juzgar, ya que no quería correr este riesgo.Sin embargo, el servicio al cliente era muy amable y directo.Debe enfatizarse nuevamente que la lámpara está funcionando y densa. Posiblemente, la falta descrita anteriormente no afecta la capacidad de servicio adicional y no es hermosa solo visualmente. Si esto no le molesta, obtendrá una iluminación MUY intensa por un buen dinero, cuya temperatura de color puede variar por los colores intercambiables.",3
"Me pareció que estos calcetines eran cómodos y bastante cálidos. Son un poco más gruesos (y más cortos) que los calcetines normales de la tripulación, pero no tan gruesos que son demasiado voluminosos para usar con zapatos. Creo que también se ven casualmente lindos. Desafortunadamente, sólo duraron 2 meses antes de que desarrollaran agujeros.",3
"Estaba muy confiado por la descripción que vi y las fotos. Afortunadamente revisé a tiempo la mochila, ya que fui a un lago y metí mi cámara y papeles que debían estar secos. Tras 15 minutos en el lago entraron a la mochila aprox. Unos 30 mililitros de agua. Creí que había sido mi error y que no la doblé bien pero sí lo hice bien. Son buenas mochilas. Solo no las sumerjan. Buen tamaño.",3
Se ve con poca intensidad y 2 discos es muy poco,3
"NO ES LANA, buen producto pero el material no es el indicado por el vendedor.",3
