,review,stars
0,"El libro vacío resulta un tanto depresivo, pero muestra la realidad de muchas personas.El de los años falsos sí me atrapó desde el principio",4
0,Llego super maltratado y con las pastas dobladas. Horrible,1
0,El libro vacío es sublime. Extraordinario.,5
0,Mucha identificación con el protagonista,5
0,Buen producto y buen precio. Llego bien y en tiempo.,5
0,"El libro llegó en excelentes condiciones, en el tiempo establecido. Es 100% original, Cero maltratado, empaque original. El precio fue el mejor de todas las tiendas on line que lo tenían disponible.",5
0,"Es una buena edición de esta novela, contando con una buena traducción y tamaño de letra adecuado, totalmente satisfecho.",5
0,"quizás uno de los mejores cuentos infantiles (y también quiezas no tan infantil) jamas escritos, la presentación es sencilla pero elegante",5
0,"La edición me pareció buena, además de que es muy interesante tener los dos libros en uno solo. Muy recomendable. El envío, como siempre, llegó a tiempo y bien.",5
0,no puede faltar este libro en tu biblioteca personal,4
0,"Me gusto que tiene notas al final, dando detalles de la obra.",5
0,"Buen libro, soy fan de este libro y que maneje las dos partes es algo que vale la pena, y el libro en perfectas condiciones",5
0,Tamaño es perfecto y el contenido a simple vista se ve muy bueno. Llego en buen estado.,5
0,Apenas lo estoy leyendo.,5
0,Excelente para regalo,5
0,No es sobresaliente. Hay algunos cuentos que si son muy buenos pero la inmensa mayoría son más bien malones. Abusa de la poesía barata “la tristeza le acarician la espalda mientras llovía en sus ojos la lluvia del desamor”Si leanlo. El autor tiene potencial que habría que desarrollar,3
0,"He visto en FB y en Twitter algunos post que mencionan este libro, decidí comprarlo pues me gustaron los mini relatos, lo recomiendo ampliamente, a todo público! Amé este libro, lo devoré, unas dos horas fueron suficientes, no pude parar!!",5
0,"Cuando lo vi publicado decia pasta dura (lo cheque 2 veces antes de hacer el pedido) y al llegar cual fue la sorpresa que era de pasta blanda, volví a revisar la publicación y habían cambiado la descripción a pasta blanda. $600 por un libro de pasta blanda pequeño se me hizo excesivamente caro.",1
0,"Mi primer contacto con este libro fue a través de Pinterest. En la aplicación el escrito se promociona a través de historias cortas cuyos protagonistas incluyen tanto de monstruos de fantasía (brujas, fantasmas y otros) como de la vida real (golpeadores, acosadores etc.). Por ello al comprar el libro me decepcionó un poco que solo incluye historias de personas que sufren de alguna tragedia personal y luego cobran venganzas ingeniosas o sangrientas. Casi no existe el componente fantástico que yo buscaba. De hecho después de tres o cuatro cuentos las tramas llegan a ser repetitivas. Me entretuvo durante un tiempo, sin embargo, no lo volvería a leer. Si solo buscas entretenerte con sangre, violencia y venganza por una tarde es una buena opción por el precio",4
0,"Este libro aparecía mucho en Instagram en varias cuentas de lectores por sus múltiples fragmentos de terror que era un muy buenas Y esperaba leermelos de nuevo al leerlo en digital pero no estan. Que paso? Me siento estafado. Esperó que no sea así. Pero no entiendo porque ese contenido no está aquí. Me extraña que el libro sea muy corto más de lo que debería. Espero que alguien me responda aclarando muy duda.PD:Pero aún así. Estuvo bien, me gusto, si lo compren pero en físico por si es una estafa o nose.",5
0,Las historias tienen un final sorpresivo aunque tal vez la temática es repetitiva. Me gustaria leer más historias pero de temas variados.,4
0,"Adquirí este libro porque ya había visto algunos relatos en las RSS pero por el que lo adquirí no viene, la verdad me sentí defraudado.El autor no indica si existen más tomos o esos relatos son solo publicitarios.",3
0,"Repites mucho la metáfora de la luna con los pechos, es repetitiva la temática de la violencia doméstica, no sé si la escritura es catártica pero deberías diversificar la temática tienes talento y hay mucho más horror en la vida diaria que solo la violencia.",3
0,Me gustó la narrativa de los cuentos. Un libro que puedes leer en ratos para entretenerse. Muy buen libro a un muy buen precio.,5
0,"Historias interesantes y sencillas, aunque después de un tiempo se vuelven repetitivas",4
0,"Como un gran fanático de Borges, siento que la selección de textos que conforman este libro es fenomenal. En concreto, esta edición tiene completos los libros de cuentos 'Ficciones' y 'El Aleph', así como los libros de ensayo 'Inquisiciones' y 'Otras inquisiciones'. Además, tiene un ensayo sobre Emanuel Swedenborg, de 'Borges Oral', que creo que es una maravilla, al igual que los nueve ensayos Dantescos. En cuanto a la poesía de Borges, la selección de poemas es buena, pero siento que es algo reducida. En el libro sí están los que creo son los mejores poemas de Borges, pero faltaron algunos de mi predilección, como 'Otro poema de los dones' o los poemas a James Joyce y a Israel.Además, esta edición está repleta de maravillosos ensayos acerca de Borges. Incluso hay uno donde existen fotografías de sus manuscritos. No obstante, debo decir que el ensayo ''Fulgores y Regresos: Borgíastica"", de Noé Jitrik, que simplemente no soporté. Es de lo más pedante y presuntuoso que he leído. Sin embargo, todos los demás ensayos acerca de Borges que tiene el libro son una maravilla. De este modo, esta una edición maravillosa para alguien que quiera iniciarse en Borges, o para alguien ya iniciado, pero que no tenga las obras completas.",5
0,"Cualquier persona medianamente culta debe tener en su biblioteca una copia de este libro y por supuesto leerlo. La presentación es impecable, muy cuidada con comentarios de escritores renombrados. Lo sentí un poco incompleto con respecto a los cuentos, pero como su nombre lo dice es lo esencial de la obra de Borges. Contiene los cuentos (El Aleph y Ficciones), Ensayos, Otras Ficciones y Poesía. Y lo mejor de todo es el precio, casi a la mitad de lo que se encuentra uno en librerías en México.",5
0,"El libro llego muy abierto como si fuera el libro de exhibición de alguna libreria, se ven hasta las costuras entre las hojas, pero lo importante es el contenido, veo que es mas un libro de vida y obra por opinión de diferentes autores de todos modos creo que va a hacer muy interesante leerlo",3
0,"Yo nunca habia leido a Borges y me parece que da una idea muy completa de su trabajo como escritor de poemas, ficciones, además de ensayista. Luego de esto no me quedan mas que deseos de leer más de este gran autor.Cabe mencionar que la edición tiene un hermoso empastado grueso.",5
0,Uno de los mejores libros que he comprado en este año. Y esta edición esta muy bien en todos los aspectos. Mejor edición no puede haber.,5
0,"Es una edición recomendada y es económica; sobre todo si los compras en individual. Me llegó el día indicado y en muy buen estado; sólo un poco golpeado de una orilla. Pero, en general, muy bien. (Biene con plástico)",5
0,"Lo encontré a un muy buen precio, prácticamente al 50% de lo que se ofrece en librerías, si compras esta edición ya sabrás porque la compras, es excelente.",5
0,"Gran edición, si disfrutas a Borges aquí hay una selección muy muy buena. La impresión del libro es muy bonita. El papel se ve delicado, hay que tratarlo con cuidado.",5
0,"La mejor edición para leer a este maestro de la escritura, le doy cuatro estrellas porque no viene retráctilado y como es para regalo solo eso falta.",4
0,"Magnífica edición recopilatoria de uno de los grandes de la literatura como Borges, pasta dura y una serie de ensayos que ayudan a entender un poco más a este autor",5
0,"Ejemplifica muy claro que el vivir con hipocresía, con falsos valores y una vida amargoza, al igual que vivir con mal estilo de vida y con alimentación inadecuada o con excesos, eso, repercute en la forma de morir. Ivan Ilich cosecho lo que sembró.",4
0,El autor es uno de los clasicos de la Literatura Universal.Describe la enfermedad terminal muy explicitamente,4
0,Llegó en buen estado,5
0,"En particular he leido este libro como tres veces, lo adquiri por que me gustó mucho la edicion de esta editorial, es un poco cara pero vale la pena tenerlo en este formato.El libro en realidad es muy interesante, lo recomiendo y creo que es literatura obligada para cualquier persona.",5
0,"Muy mal, hay 6 páginas en blanco en medio del libro con lo que rompe con el ritmo de la historia además de lo obvio ,",1
0,"Errores de formato hacen que la lectura tenga interrupciones (oraciones en vertical) me gustaría un rembolso, siendo honestos.Hagan correcciones a lo libros para mejorar la experiencia del lector.",1
0,"Libro que ahonda en el vacío existencial de Tolstoi reflejado en el personaje principal durante los estertores de su muerte. El libro es muy probable que remueva los cimientos de tu mente e incluso produzca un pequeño cambio de paradigma en tu manera de ver las cosas.Por contar algo sin hacer spoiler: me encanta la manera que tiene Tolstoi de describir algunas situaciones, me resulta muy básicamente cómico entre tanta profundidad.Recomendadísima lectura.",-1
0,Una historia cuya lectura corta la respiración en algunos momentos. Creo haberla vivido en algún momento de mi vida. Me parece una lectura imprescindible para comprender la falsedad de algunas cosas que nos rodean y que nos parecen imprescindibles,-1
0,Estupendo!. Una magnífica novela corta. Muy bien traducida. Una obra de arte. Creo que es imposible contar la enfermedad y la muerte de una persona mejor.,-1
0,Un relato breve que funciona como un reloj. Una prosa limpísima en la que ni falta ni sobra una palabra.,-1
0,"Fue un regalo, venía correctamente envuelto y con una calidad aceptable de impresión/ edición.",4
0,Un clasico,5
0,"Faltan «Gusev», «Vanka», y algunos no menos memorables a los que incluye, pero vale la pena.",4
0,Recibido en perfecto estado,5
0,Los mejores cuentos que he leído. El autor muestra los dilemas del ser humano de una manera magistral. Lo recomiendo.,5
0,Buena edición,-1
0,Buena recopilación,-1
0,"Muy buena edición, con el añadido de los comentarios de distintos autores. Aunque los materiales y el diseño es bastante aceptable, la calidad de las hojas y la tinta es algo inferior de lo que se podría esperar. Aún así, esta edición es una de las mejores de los cuentos de Poe.",4
0,Me encantó esta versión de cuentos. Están dispuestos en categorías muy bien penasadas que te ayudan a disfrutar al máximo esta colección. La biografía al final del libro me dejó con un vacío en el estómago. Que vida la de Poe y que buena edición.,5
0,"La entrega fue en tiempo y forma y llegó en perfectas condiciones.El libro me parece una gran joya.Es de pasta dura, lo único es el grosor de las hojas que son poco delgadas, seguramente por la cantidad de hojas que constituye el libro.",5
0,Lo estuve buscando por mucho tiempo y muy feliz de haberlo encontrado!! Muchas gracias por el excelente envío y calidad del libro. Gran servicio!!,5
0,Algunas páginas se imprimieron muy tenues (mal) para lo que cuesta me parece horrible y descuidado de parte de los de producción.,1
0,"Llego un poco maltratado de las esquinas, cómo de golpes. Sin embargo no compromete al resto del libro. Llego a tiempo.",4
0, Muy buena calidad editorial.,5
0,llego a tiempo y en buenas condiciones,5
0,"todo muy bien, llego a tiempo",5
0,"El libro llegó en buenas condiciones y a tiempo. La edición no es la mejor, pero es muy decente. Los cuentos son cortos y, por lo que he leído de Mario Benedetti, no es su mejor obra. Aún así es recomendable.",4
0,"Pronto lo leeré, por ahora todo bien.",5
0,"Benedetti ha sido uno de mis autores latinoamericanos favoritos. Lo que escribe siempre me gusta. Tiene la virtud de que sus cuentos, aunque breves, dejan la necesidad de la reflexión",5
0,Buena edición,5
0,"Estos no son los cuentos más fáciles, supongo que incluso para los hablantes nativos, y las notas de lectura te guían. Las historias en sí mismas son gemas absolutas que requieren más de una lectura pero no decepcionan. Bien recomendado y vale la pena el esfuerzo que requieren.",4
0,"Me encantan las historias de Mario Benedetti, pero me resulta frustrante que esta edición Kindle no contenga tabla de contenido y es, al menos hasta donde puedo decir, no navegable de historia en historia, a menos que usted haga sus propias notas y/o marcadores. Y eso es lo que hice. Creo que el editor debería haber sido capaz de hacer eso.Estoy tan contento de ver la literatura latinoamericana aparecer en ediciones electrónicas, no importa cuán descuidado sea el formato. Lucharé con él tal como está, pero tiene mucho sentido hacer que la experiencia de lectura sea más elegante y acogedora.",3
0,"Este es un libro de enseñanza, incompleto, tiene sólo 10 de las 19 historias que debe contener... a menos que, usted está tratando de aprender el idioma, no compre este libro. No se explica claramente que se trata de un libro incompleto.",1
0,"Buena editorial, Excelente escritor, uno de los mejores, lástima que en mi país no se consiga fácilmente literatura de este escritor",-1
0,Es un libro muy interesante,-1
0,mi padre ama el libro,5
0,"Soy un estudiante del idioma de México, domino el inglés a nivel C1 y honestamente estaba muy incrédulo al respecto. ¡Pero wow! Sumergirse en el aleman es laborioso, pero este libro en verdad facilita el aprendizaje de una forma sencilla que no te quita ni 20 minutos en tu día",5
0,"Muy buen libro y las historias son geniales, muy aptas para comprender el aleman desde una historia ( o varias ) sin mucha necesidad de la gramatica que nos enseñan en las escuelas de idiomas. Y si tienes dudas de algunas palabras al final de cada historia está la definición, practico el ingles y aprendo aleman a la vez.",5
0,"Muy buen libro para seguir aprendiendo Alemán, las historias son fáciles de entenderaún cuando no te sepas todas las palabras pero obvio ya debes de saber almenos algo del idioma, sino sabes absolutamente nada se te complicará.",5
0,"El libro es bueno, tardo muchísimo en llegar. Además no venía bien empaquetado porque llegó súper doblado y maltratado de algunas páginas, decidí no devolverlo porque en realidad lo necesitaba pero tendré mis reservas para realizar algún pedido a este proveedor otra vez.",4
0,Cumple su función: pequeñas historias en alemán para los que están aprendiendo el idioma. El precio estuvo bien.,5
0,"Buen libro, ideal para usuarios intermedios del idioma, no lo aconsejaría para principiantes del idioma alemán como lengua extranjera .",4
0,"Historias bien escritas y sencillas para poder mejorar mi conocimiento del aleman. Hay algunos errores en las historias, pero en general me pareció una buena forma de practicar y ampliar mi vocabulario.",4
0,Sirve para poner en práctica lo aprendido y aprender la lengua alemana sin necesidad de tutor o maestro.,5
0,👍👍👍👍,5
0,Muy buenas historias! Una forma entretenida de practicar el idioma.,5
0,"Esta reseña me ha costado trabajo, no encuentro fácilmente las palabras para expresar el cúmulo de emociones que me provocó esta novela, no fui espectadora, me volví una intrusa dentro de ella porque cada relato lo viví como si estuviera dentro de la historia: alegrías, evocaciones, olores, dolores, angustias y tensión en puntos álgidos de la historia, me costaba muchísimo dejar de leer a pesar de estar entrada la madrugada y lo devoré en tan solo un par de días. No se van a arrepentir de leerlo, el realismo mágico, elemento clave del libro. Gracias a su autora!",5
0,"La autora logra insertar un pedazo de Linares , un pequeño lugar al norte de México de tan solo 10 mil habitantes, en nuestra mente y corazones. Lo leí a los pocos meses de haberse desatado la pandemia de COVID en el mundo y, aunque no es el tema central, eso lo hizo más impactante. Los personajes son comunes, cotidianos que son moldeados por el muy poco común y cotidiano Simonopio y sus abejas. Habla de la vida pero también de la muerte, no de la física sino de la de la memoria. De cómo una vida puede vivirse en 9 años y perdurar décadas. Muy recomendable.",5
0,"Una historia conmovedora sobre el amor por la familia, en un tiempo histórico muy importante en México, la ficción sobre como linares N.L. se convirtió en una región citrícola de gran relevancia para el país esta muy buena y por supuesto, ese personaje Simonopio , entrañable, único, a la altura de otros de la literatura mexicana, tal como, Pedro Paramo o Tita de la Garza",5
0,"Simonopio es un personaje de antología. Que a pesar de tu defecto físico, y que ademas de impedía hablar, logro comunicarse con la familia hacendada que lo adopto. Y se convierte en un personaje entrañable que marca la vida de la familia. Una gran novela que te enseña que cuando hay amor y cariño desinterasado no importan los defectos físicos. Una novela que la lees sin querer parar. Muy pero muy recomendable. Pongan mas novelas exitosas y de autores conocidos a buen precio.",5
0,"El libro llego en excelentes condiciones un fia dsps de haberlo comprado, (con Prime) lo único malo es que el paquete llegó con una apertura de 5cm que se nota que trataron de ver que había dentro.",4
0,"Hace mucho que un libro no me pellizcaba el corazón, te lleva por sabores mexicanos y a su delicioso folclor en la época de la revolución, saboreas la fraternidad de sus protagonistas mientras sientes un café de olla entre sus páginas.Es una lectura sin precipitaciones, cada evento llega cuando tiene que llegar y disfrutas cada palabra escrita.Una lectura deliciosa.",5
0,"Las primeras hojas fueron un poco lentas, pero no se dejen engañar, después de que nana Raja termina su relato el libro se torna interesante. Hace que ames sus personajes. Nos lleva a un México de 1900, durante la reforma agraria y nos hace sentir la vida en el campo, las preocupaciones y expectativas de sus personajes. A mi me hizo investigar un poco sobre los acontesimientos de esa época (porque no soy mexicana y quería saber un poco más sobre el tema). Definitivamente se los recomiendo.",5
0,"Me gusto mucho como fue contando la historia, una época de México y luego la ficción que hace reflexionar. He querido opinar sobre el libro, Yo, mujer quiero puedo merezco de Adriana Ruiz y del,otro libro Agua de Limón de Clara Fuente y no me ha dejado hacerlo, me gustaron mucho estos libros. Los disfrute y el de Adriana además una historia de valor y voluntad .",4
0,"Amé esta novela, hace años que no leía algo que me atrapara tan profundamente. La autora narra esta historia de manera incomparable, viví cada personaje, me relacioné con muchas descripciones de sentimientos de dolor, miedo y felicidad. Me hizo viajar a una vida que no es la mía y que sentí como propia. Espero leer pronto otra novela de la autora.",5
0,"Excelente libro, muy bien escrito (con algunos regionalismos con significado propio del Norte de México y por tanto aceptables), ameno y muy imaginativo. La historia es muy interesante y aunque es ficción, la trama se desenvuelve en un momento histórico de México -el periodo previo, durante y posterior a la revolución mexicana- que le permite a uno enriquecer su conocimiento con experiencias de ""primera mano"" sobre esa época. El personaje central de la novela es realmente conmovedor y su simbiosis con las abejas lo acercan a los personajes de los cuentos de adas sajones. Una vez que empecé a leer la primera página, no pude parar de leer este libro maravilloso.",5
0,"Novela corta, cuento largo, colección de historias que Rulfo hiló de recuredos, según la madre del mismo Rulfo. Texto ""obligado"" para los escolares. Texto obligado para quienes quieran sentir ese México que recién se nos escapó por los dedos, por ser más como arena que nunca algo concreto. Ya no reconocemos a Comala, ni en Comala, ni en los pueblos de México; lugares como la Media Luna ya no se ven más con los ojos, si acaso en consejos de ancianas. Pedro Paramo, para alguien que crecio, hace ya décadas, en pueblos es doblemente triste, y aun más atesorado.",5
0,"No niego que sea una excelente edición y con bella portada sin embargo me desanimo totalmente que al llegar a la pagina 49 el libro se encuentre mal impreso y se brinque a la pagina 60, donde nuevamente al llegar a la pagina 79 brinca a la pagina 49. Estos tipos de errores son fatales en una historia tan cautivante e interesante.Espero sea un caso aislado. Muy mal por la editora.",2
0,"La edición es muy buena y bien cuidada, claro con materiales evidentemente baratos debido al precio tan accesible. Aún así, es una buena edición al fin y al cabo; la recomiendo ampliamente.Hablando del contenido: al principio la narración puede confundirte un poco por los brincos bruscos de punto de vista del narrador, pero conforme avanzas, te vas acostumbrado.",5
0,"El contenido del libro es excelente, es algo que todo mundo debería leer al menos una vez, sobre todo en México o Latinoamérica. El único detalle es que el libro llego un poco maltratado de la portada y algunas hojas y no venía con ningún tipo de sello o protección. Pero por el precio que lo conseguí, no importa en lo más mínimo. Una excelente novela!",5
0,"Un clásico de la literatura mexicana con una edición de la Editorial RM y la Fundación Juan Rulfo. La historia es fantástica, llena de misticismo y una narrativa que transporta al lector a inicios de siglo XX.Sin duda lo disfrutarán mucho, y si lo asocian con los paisajes e imágenes históricas de Colima, se vuelve entrañable.",5
0,"No viene con su respectivo plástico pero tampoco venía maltratado el libro, todo bien. Solo falta leerlo.",5
0,"Este libro ya lo había leído antes, y es simplemente genial, una lectura rápida por lo atrayente del tema, no lo sueltas, lo terminas en un día, simplemente no lo puedes soltar una vez comienzas. Recomendable 100%, no hay mucho que decir, simplemente Juan Rulfo, un maestro.",5
0,"El producto llego en perfectas condiciones. Con respecto al libro, es una lectura ligera, sin embargo eso no le quita que sea una excelente obra que todo amante de los libros debe tener. La historia de Pedro Páramo te lleva a un pueblo donde los vivos y los muertos viven, al igual que transporta a la epoca mexicana de la revolución. Es un poco enredado al inicio sin embargo conforme va pasando la lectura te vas adentrando más y más al pueblo de Comala. Sin duda es recomendable.",5
0,"Sí lo recomiendo. El tamaño del libro esta cómodo, no se ha ensuciado al estarlo agarrando tanto, y se me ha caído de la cama varias veces pero las esquinas estan bien. Esta hecho con buen papel que hace que sea comodo abrirlo bien. La letra también tiene buen tamaño.",5
0,"Un libro muy interesante. Un poco confuso al principio y a la mitad de la historia pero esta bien escrito que te deja ""picado"". No es hasta el final cuando todo tiene sentido. Toca muchos temas sociales y culturales de la época y lo compré por curiosidad ya que vi la foto del autor en un vagón del metro en Guadalajara.",5
0,"Novela corta, cuento largo, colección de historias que Rulfo hiló de recuredos, según la madre del mismo Rulfo. Texto ""obligado"" para los escolares. Texto obligado para quienes quieran sentir ese México que recién se nos escapó por los dedos, por ser más como arena que nunca algo concreto. Ya no reconocemos a Comala, ni en Comala, ni en los pueblos de México; lugares como la Media Luna ya no se ven más con los ojos, si acaso en consejos de ancianas. Pedro Paramo, para alguien que crecio, hace ya décadas, en pueblos es doblemente triste, y aun más atesorado.",5
0,"No niego que sea una excelente edición y con bella portada sin embargo me desanimo totalmente que al llegar a la pagina 49 el libro se encuentre mal impreso y se brinque a la pagina 60, donde nuevamente al llegar a la pagina 79 brinca a la pagina 49. Estos tipos de errores son fatales en una historia tan cautivante e interesante.Espero sea un caso aislado. Muy mal por la editora.",2
0,"La edición es muy buena y bien cuidada, claro con materiales evidentemente baratos debido al precio tan accesible. Aún así, es una buena edición al fin y al cabo; la recomiendo ampliamente.Hablando del contenido: al principio la narración puede confundirte un poco por los brincos bruscos de punto de vista del narrador, pero conforme avanzas, te vas acostumbrado.",5
0,"El contenido del libro es excelente, es algo que todo mundo debería leer al menos una vez, sobre todo en México o Latinoamérica. El único detalle es que el libro llego un poco maltratado de la portada y algunas hojas y no venía con ningún tipo de sello o protección. Pero por el precio que lo conseguí, no importa en lo más mínimo. Una excelente novela!",5
0,"Un clásico de la literatura mexicana con una edición de la Editorial RM y la Fundación Juan Rulfo. La historia es fantástica, llena de misticismo y una narrativa que transporta al lector a inicios de siglo XX.Sin duda lo disfrutarán mucho, y si lo asocian con los paisajes e imágenes históricas de Colima, se vuelve entrañable.",5
0,"No viene con su respectivo plástico pero tampoco venía maltratado el libro, todo bien. Solo falta leerlo.",5
0,"Este libro ya lo había leído antes, y es simplemente genial, una lectura rápida por lo atrayente del tema, no lo sueltas, lo terminas en un día, simplemente no lo puedes soltar una vez comienzas. Recomendable 100%, no hay mucho que decir, simplemente Juan Rulfo, un maestro.",5
0,"El producto llego en perfectas condiciones. Con respecto al libro, es una lectura ligera, sin embargo eso no le quita que sea una excelente obra que todo amante de los libros debe tener. La historia de Pedro Páramo te lleva a un pueblo donde los vivos y los muertos viven, al igual que transporta a la epoca mexicana de la revolución. Es un poco enredado al inicio sin embargo conforme va pasando la lectura te vas adentrando más y más al pueblo de Comala. Sin duda es recomendable.",5
0,"Sí lo recomiendo. El tamaño del libro esta cómodo, no se ha ensuciado al estarlo agarrando tanto, y se me ha caído de la cama varias veces pero las esquinas estan bien. Esta hecho con buen papel que hace que sea comodo abrirlo bien. La letra también tiene buen tamaño.",5
0,"Un libro muy interesante. Un poco confuso al principio y a la mitad de la historia pero esta bien escrito que te deja ""picado"". No es hasta el final cuando todo tiene sentido. Toca muchos temas sociales y culturales de la época y lo compré por curiosidad ya que vi la foto del autor en un vagón del metro en Guadalajara.",5
0,"Es la primera novela que leo de HAC y debo decir que me cautivó, quizá mi único reproche es la extensión de la novela, queda a deber profundidad de contexto y de personajes. Me hubiera gustado adentrarme más en la vida de sus personajes secundarios, Dalia y sus circunstancias, Voltaire sobre sus temores,ambiciones y demonios; por no decir del Rector y el Inspector. Supe de todos ellos pero no los conocí, así como que alargara algunos pasajes que tenían material. Debo decir que un plus es encontrar nuevas palabras que en mi vida había escuchado y eso siempre se agradece. Lectura breve pero cautivadora.",5
0,"Si bien la novela recuerda la historia real de Sealtiel Alatriste, logra construir un antihéroe cínico, con lo que cambia el desprecio hacia el plagiario por lástima o incluso simpatía. Los guiños al México real son demoledores y la redacción es cristalina. Lo leí en una sentada. Altamente recomendable.",5
0,Esta novela pretende ser ligera y divertida pero en su contenido se identifican varios personajes e instituciones reales que no merecen ser ridiculizadas en la forma que escribe el autor,1
0,Es una novela entretenida. Nada fuera de lo común. La disfruté y no pude evitar recordar los famosos casos de plagio a cargo de pedantísimo Sealtiel Alatriste y de Bryce Echenique. Se lee en dos acometidas sin problema.,3
0,"Un libro con una genialidad tremenda. No paré de leerlo y disfrutarlo, de principio a fin y, si cierro los ojos, veo claramente al ganapán, cuya vocación, impúdicamente, siempre fue plagiar.",5
0,"Es una novela que fluye, divertida, me gustó y disfruté; la recomiendo, al final me queda la duda de si era un plagio o una manera distinta de narrar un mismo acontecimiento",5
0,"La novela es muy buena. La lectura fluye y uno no puede dejar el libro hasta terminarlo. La única nota negativa es que la edición deja que desear, en especial en los últimos capítulos. Ojalá que la editorial ponga más atención al proceso de producción.",4
0,"Me lo leí rápido, muy buen tema, y la escritura de Aguilar Camin lo hace ameno",4
0,Hector Aguilar Camin y su excelente estilo.,5
0,"Es una novela pequeña pero muy entretenida, con buen humor.",5
0,"No tengo palabras... Nunca me cansaré de leer la poesía de Rupi Kaur. Es la mezcla perfecta de motivación, edificante y desgarrador, a veces sólo en una línea. Me hace sentir cosas y ver las cosas como nunca antes pensé que podía. ¡Por favor nunca dejes de escribir!",5
0, Llego dos días antes de lo esperado con muy buenas condiciones y esta bellísimo me encanto,5
0,"El libro me llego muy bien, en cuanto al contenido: es el esperado por parte de Lana del Rey. Se siente la esencia de su música dentro de los versos de cada poema, recomiendo que compartan su lectura con el audiolibro, es una experiencia demasiado buena.",5
0,"El libro está hermoso, tiene muchos poemas largos y cortos, lo amé completamente.",5
0,"Excelente y en perfecto estado! Libro original!ES MI DESEO REGALAR AL CLUB DE FANS DE ARGENTINA, UNO A CADA MIEMBRO. COMPRARÍA 20, PUEDO ACCEDER A ALGUN PRECIO ESPECIAL? OJALA PUEDAN CONTACTARME, MUCHAS GRACIAS!",5
0,"El producto llego antes de lo previsto, el libro llego en muy buenas condiciones, con referente al contenido del libro, es lo esperado, transmite los sentimientos y las experiencias por parte de Lana del rey, la verdad es que estoy satisfecho con esta compra.",5
0,"Llego un día antes de lo esperado, y sin ningún doblez, esta hermoso y gracias a este vendedor es aún más accesible poder conseguir este libro de forma muy confiable, muchas gracias. No le he tomado fotitos, pero créanme que vale la pena.",5
0,Llegó en excelentes condiciones.,5
0,"Fue un regalo para mi pareja y tanto a ella como a mi nos encantó, los poemas e ilustraciones bellísimas como solo Lana del Rey sabe captar.",5
0,"Bastante interesante, te mantiene leyendo. Es rápido, es entretenido, ideal para leer en un viaje corto o en una tarde lluviosa, se lee muy rápido. Las ilustraciones son sencillas.Mi calificación: 8.5/10La edición: 10/10Si quieren aprovechar para estudiar su inglés, el lenguaje utilizado no es para nada complejo así que es excelente.ACTUALIZACIÓN: Me vi obligado a comprar un segundo libro para regalarlo, definitivamente digno. :)",5
0,"Este libro contiene una serie de eventos sensatos, los cuales son escritos de una manera muy humana. Desde las primeras palabras quedas enganchado a el. No entiendo muy bien el Ingles y a pesar de ello no me costo trabajo el entenderlo (a mi manera), aún que si recurrí al traductor en unas cuantas ocaciones. Es bastante sencillo, con ilustraciones en casi todas las paginas, texto que te deja pensando y agradable al alma.Para Amazon Mexico:Al comprar este libro fui víctima de clonación de mi tarjeta de crédito. Después de realizar la compra del libro se empezaron a registrar otros cargos ajenos a la pagina de Amazon. ¡Mucho ojo! Se supone que las paginas son seguras y tienen muchos candados de privacidad, etc... para que este salvaguardada la información, pero conmigo no sirvió. El envío fue excelente y llego en 1 día aún sin contar con Amazon Prime.",5
0,Llegó en perfectas condiciones y a tiempo. De la edición ANDREWS MCMEEL PUBLISHING este libro es de muy buena calidad. Con hojas de grosor mediano muy bien unidas. El libro es una serie de poemas que la autora separó en cuatro temas. Idioma original en inglés. El libro tiene un acabado mate negro precioso en la portada y contraportada. Muy recomendable si les gusta la poesía.,5
0,I love Rupi poetry. It's new and lovely and devastating at the same time. I read some of the poems on instagram and tumblr a few months or years ago and then the picture with Rupi and her blood made me want to read more about her. This book is important for those who have been in love with someone or have been in a difficult place in their lives. I love how I can remember some feelings I had when I was younger and at the same time is weird how can someone with a different nationality or background story can put into words those feelings.,5
0,"First of all I’d like to say this book is a blessing. Simply because it makes you realize so many things about life and all stages of love we have all been through. It helps you heal many wounds by poetry and if that isn’t beautiful, I don’t know what it is.Personally it helped me to get through a heartbreak and honestly, after reading it, I felt better and I learned how to love myself again. Everyone has a personal experience but for me it was it.I’d recommend it to every woman who’s ever been somehow hurt or not. Either way it is a book that is beautiful by its poetry and the way it uses metaphors is incredible.Thank you Rupi Kaur for this beautiful art.",5
0,Debería ser leído como se bebe un mezcal... poco a poco y NUNCA de golpe.Así debería ser la vida siempre.,5
0,"Es una lectura hermosamente cruda e íntima que te lleva por una montaña rusa de emociones desde que comienzas a leerlo. Los poemas son muy ingeniosos y honestos que hablan sobre la vida de Rupi Kaur pero que al mismo tiempo logran hacerte sentir identificado en algún momento de tu vida. Creo importante mencionar que incluye poemas sobre abuso sexual, violencia e inequidad de género para alertar a personas que son sensibles ante estos temas. Sin embargo es una lectura que promueve la sanación y el amor propio.",5
0,Lo compré el miércoles 6 de junio por la mañana y para el día siguiente a medio día ya estaba en mis manos. Llego en buenas condiciones y protegido. El libro vale mucho la pena todos sus poemas son muy lindos y algunos te pueden dejar una pequeña reflexión. Lo recomiendo mucho. Aunque este en inglés es muy fácil de entender.,5
